"","GSM971829","GSM971830","GSM971831","GSM971832","GSM971833","GSM971834","GSM971835","GSM971836","GSM971837","GSM971838","GSM971839","GSM971840","GSM971841"
"hsa-miR-31",-3.186935461,-4.086503856,-5.048013583,-3.329914112,-3.264531706,-4.237241608,-4.353994072,-4.487645452,-4.581861384,-3.290672446,-3.843768997,-3.366554732,-3.248596102
"hsa-miR-146a",-6.619712461,-0.922109856,1.446472417,-1.692919112,-5.468310706,-8.655924608,-1.528082072,-5.275774452,-7.991245384,2.620805554,-4.233528997,-5.869066732,-6.845060102
"hsa-miR-27a",-3.962375461,-5.746890856,-5.147098583,-5.365679112,-3.185859706,-3.942470608,-1.824894072,-1.464601452,-5.258909384,-4.239147446,-4.819446997,-3.667661732,-4.569889102
"hsa-miR-484",-4.872272461,-5.072501856,-4.677089583,-5.195122112,-4.380368706,-4.031871608,-2.741621072,-3.206251452,-3.932691384,-4.305847446,-4.253415997,-4.132339732,-4.345671102
"hsa-miR-106b",-5.053663461,-4.759294856,-4.976094583,-4.854553112,-5.194387706,-3.408075608,-2.639843072,-2.647952452,-4.399216384,-4.992315446,-4.184815997,-4.135396732,-4.078220102
"hsa-miR-145",-4.354459461,-4.876332856,-6.347684583,-4.587837112,-3.430291706,-3.766878608,-4.112610072,-4.079938452,-3.293993384,-4.177900446,-4.298076997,-3.947999732,-5.046570102
"hsa-miR-25",-5.101039461,-4.847074856,-4.832967583,-5.144587112,-4.503278706,-4.296190608,-3.631374072,-2.993156452,-4.114544384,-4.742534446,-4.138446997,-4.476116732,-3.958282102
"hsa-miR-221",-3.860679461,-4.718785856,-5.480214583,-4.672769112,-3.305877706,-4.450342608,-4.460565072,-4.875059452,-4.583667384,-4.078870446,-4.754062997,-4.588340732,-3.544937102
"hsa-miR-126",-5.256797461,-4.668738856,-4.954752583,-4.830000112,-5.019214706,-4.010470608,-3.619936072,-3.388118452,-4.393768384,-4.718150446,-4.670733997,-5.004216732,-4.752008102
"hsa-miR-193b",-4.373831461,-5.967706856,-5.852697583,-5.607458112,-2.665609706,-5.461128608,-3.877012072,-3.944633452,-5.454948384,-4.444680446,-4.518432997,-4.108123732,-5.050488102
"hsa-miR-451",-5.881153461,-5.132217856,-5.802783583,-5.738909112,-5.693197706,-4.340585608,-3.122312072,-2.577468452,-5.228933384,-5.712354446,-4.892898997,-4.917745732,-4.318938102
"hsa-miR-100",-4.966665461,-5.634524856,-5.647712583,-4.850773112,-3.809517706,-5.233888608,-4.833740072,-4.723955452,-5.202634384,-4.540830446,-5.153747997,-5.375164732,-5.501377102
"hsa-miR-17",-5.935154461,-5.368241856,-5.617208583,-5.631790112,-5.638026706,-4.843006608,-4.421728072,-4.571159452,-4.602573384,-5.185335446,-5.017613997,-5.097860732,-4.880514102
"hsa-miR-106a",-5.743551461,-5.349778856,-5.622526583,-5.631443112,-5.803870706,-5.132085608,-4.594599072,-4.413108452,-4.809034384,-5.465450446,-5.044169997,-5.228185732,-4.903821102
"hsa-miR-191",-5.767732461,-5.386476856,-5.570455583,-5.225273112,-5.453746706,-5.293820608,-5.168037072,-5.220418452,-5.034294384,-5.239162446,-4.954303997,-5.193806732,-5.215130102
"hsa-miR-21",-5.996603461,-5.633893856,-6.837219583,-5.413984112,-5.983855706,-4.243467608,-3.934421072,-3.489936452,-5.820573384,-4.482868446,-6.045466997,-5.001338732,-6.437782102
"hsa-miR-30b",-6.353501461,-5.647957856,-6.218826583,-5.726857112,-4.132682706,-4.983257608,-4.819844072,-4.685257452,-5.524498384,-5.754222446,-5.370508997,-5.615909732,-5.540386102
"hsa-miR-320a",-5.657613461,-5.918553856,-4.962167583,-5.818642112,-4.864750706,-6.081252608,-5.533770072,-5.895225452,-5.163435384,-4.951843446,-5.618636997,-4.911159732,-6.254394102
"hsa-miR-20a",-6.391407461,-5.822419856,-6.276157583,-6.165066112,-6.794185706,-5.532321608,-4.618664072,-4.592456452,-5.495910384,-5.860918446,-5.545093997,-5.968709732,-5.349113102
"hsa-miR-150",-7.510905461,-6.563267856,-6.421457583,-6.136673112,-10.95938671,-6.004226608,-6.241907072,-6.761402452,-5.615366384,-6.266300446,-6.187738997,-6.423549732,-7.191174102
"hsa-miR-223",-7.589705461,-7.064212856,-7.255776583,-6.890663112,-7.881206706,-6.399185608,-6.046539072,-6.113042452,-6.402183384,-7.101340446,-6.932058997,-7.530604732,-6.986582102
"hsa-miR-222",-7.069129961,-8.789177856,-7.513678583,-8.548689112,-5.498632706,-7.337082608,-6.709341072,-6.929727452,-7.935460384,-6.769723446,-7.556897997,-6.613065732,-6.850733102
"hsa-miR-720",-8.688226901,-9.166267879,-8.883417587,-8.45362902,-7.770275245,-8.692092353,-6.661750453,-6.929528745,-9.132656016,-7.037548334,-7.101833992,-7.105946942,-8.549148406
"hsa-miR-1305",-11.7643949,-9.108123879,-10.82512159,-10.00041002,-7.091982245,-9.863533353,-10.44859045,-9.912090745,-10.95974302,-4.527898334,-5.920473992,-4.393038942,-11.76432991
"hsa-miR-1274A",-9.934644901,-10.35843588,-10.38265609,-9.26502502,-8.235318245,-10.33926335,-7.921169453,-8.868448245,-10.00261802,-8.155439334,-8.196323992,-8.149199942,-10.92282341
"hsa-miR-1274B",-12.7495029,-13.04734388,-13.09179359,-12.05739902,-11.97281625,-12.55956335,-10.85088545,-11.11423374,-12.25134502,-11.42949233,-11.03450299,-11.48766494,-13.44380341
