"","GSM3467238","GSM3467239","GSM3467240","GSM3467241","GSM3467242","GSM3467243","GSM3467244","GSM3467245","GSM3467246","GSM3467247","GSM3467248","GSM3467249","GSM3467250","GSM3467251","GSM3467252","GSM3467253","GSM3467254","GSM3467255","GSM3467256","GSM3467257","GSM3467258","GSM3467259","GSM3467260","GSM3467261","GSM3467262","GSM3467263","GSM3467264","GSM3467265","GSM3467266","GSM3467267","GSM3467268","GSM3467269","GSM3467270","GSM3467271","GSM3467272","GSM3467273","GSM3467274","GSM3467275"
"hsa-miR-3923",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-3924",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-3925-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-3925-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-3927-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-3927-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-676-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-676-3p",-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,3.087,-3.322,0.263,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-3.322,-3.322,-3.322,-3.322,-3.322,3.406,-3.322,-3.322,-3.322,0,-0.322,-2.322,-2.322
"hsa-miR-3928-5p",-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-3928-3p",4.087,4.248,3.888,3.17,4.828,4.492,4.926,4.379,4.771,4.792,5.524,3.926,3.248,6.446,5.096,5.9,6.265,3.807,5.142,4.733,5.154,4.982,3.858,4.853,3.945,3.797,4.446,0.678,4.392,5.83,5.594,1.485,3.307,4.053,4.632,3,3.379,5.326
"hsa-miR-3934-5p",-1,0.585,-0.152,1.632,-3.322,-3.322,2.07,-3.322,3.42,-3.322,1.678,2.609,2.678,-3.322,1.379,-3.322,-3.322,0.585,2.406,-3.322,0.263,2.868,1.263,-3.322,0.766,-0.152,-0.737,1.963,1.07,1.07,3.406,-3.322,-0.322,1.138,1.202,-0.322,0.379,-3.322
"hsa-miR-3934-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-3936",-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,0.678,-3.322,-3.322,-3.322,-3.322,-3.322,0.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.152,-0.322,0.485,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-2.322
"hsa-miR-3937",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-3938",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,3.446,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.766,-1.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-2.322
"hsa-miR-548y",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-3939",0.138,-3.322,-0.152,-0.322,2.828,-3.322,0.263,-3.322,-0.515,-3.322,-3.322,-3.322,0.678,-3.322,0.138,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,2.263,-3.322,-0.737,0.379,-1.737,-0.322,1.07,-3.322,-3.322,-3.322,-1.737,-0.515,-2.322,-3.322,-0.515,-3.322
"hsa-miR-3940-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.485,-3.322,-3.322,0,-3.322,-3.322,-3.322
"hsa-miR-3940-3p",-1,1.536,0.926,0.263,2.233,4.492,-0.737,-3.322,-3.322,-3.322,1.678,-3.322,-3.322,-3.322,1.766,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,3.511,1.263,-3.322,-3.322,-0.152,-3.322,1.202,2.293,3.365,-3.322,3.07,1.202,2.104,-1.322,0.678,-0.152,0.485
"hsa-miR-3941",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.379,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-3942-5p",0.678,-3.322,-0.152,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.678,-3.322,-3.322,-3.322,1.202,-3.322,-3.322,-3.322,0.263,-3.322,-3.322,-3.322,2.263,-3.322,-3.322,-3.322,-3.322,-3.322,0.485,-3.322,-3.322,-3.322,-0.737,-3.322,-3.322,-0.322,-2.322,-3.322
"hsa-miR-3942-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-2.322,-3.322
"hsa-miR-3944-5p",-3.322,-3.322,-3.322,-0.322,2.828,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.678,-3.322,0.138,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,1.263,-3.322,-3.322,-1.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.515,-0.322,-3.322,-1.322,-2.322
"hsa-miR-3944-3p",-3.322,1.536,-3.322,-3.322,-3.322,-3.322,1.263,2.07,-3.322,-3.322,-3.322,2.609,0.678,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.263,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.678,-3.322,-3.322
"hsa-miR-374c-5p",-3.322,-3.322,0.926,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.848,-3.322,0.926,-3.322,-3.322,2.17,-3.322,0.485,-3.322,-3.322,-0.322,-0.152,-3.322
"hsa-miR-374c-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-642b-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-642b-3p",0.138,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-550b-2-5p",-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,2.036,-3.322,-3.322,-3.322,-3.322,-3.322,0,-3.322,-3.322,-3.322,-3.322,-0.737,-3.322,-2.322,-2.322
"hsa-miR-550b-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.485,-1.737,-3.322,-3.322,-3.322,-3.322,-1
"hsa-miR-548aa",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-548o-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-1268b",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-3.322,0.379,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.263,-3.322,0.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-2.322
"hsa-miR-378e",-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,0.848,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0,-3.322,-3.322,1.263,0.678,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.515,-3.322,-3.322,-3.322,-3.322,-3.322,-2.322,-3.322,-3.322,-3.322
"hsa-miR-548ab",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.515,-3.322,-3.322,-1.322,-3.322
"hsa-miR-378f",-1,-3.322,-0.152,-3.322,2.233,-3.322,0.848,2.07,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,0.926,0.263,-0.322,-3.322,2.036,-3.322,-3.322,-3.322,-1.322,-0.515,0,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-1.737
"hsa-miR-4421",-3.322,0.585,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.848,-3.322,1.848,-3.322,1.263,2.036,0.138,-0.152,-3.322,-1.322,1.485,-3.322,-3.322,-3.322,-3.322,0.485,-0.737,-3.322,-0.152,0.848
"hsa-miR-4422",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4423-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4423-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-378g",-1,0.585,-3.322,0.263,-3.322,-3.322,-3.322,2.07,0.379,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,0.926,1.263,-0.322,1.263,-3.322,-3.322,-3.322,-3.322,-1.322,-0.515,0,0.585,-3.322,-3.322,-3.322,-0.322,-3.322,-2.322,-1
"hsa-miR-548ac",-3.322,-3.322,-0.152,1,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,-1,-3.322,-3.322,-3.322,-0.322,-3.322,2.036,-3.322,-3.322,-0.737,0.926,-3.322,-3.322,-3.322,-3.322,-0.322,1.138,-3.322,-0.322,-3.322,-3.322
"hsa-miR-4425",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4429",-1,-3.322,-0.152,1.433,1.263,-3.322,1.848,-3.322,0.379,-3.322,-0.322,-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,0,-3.322,-3.322,2.233,1.678,1.263,2.036,-0.737,-3.322,0.263,-3.322,0.485,1.632,-3.322,1.485,0.138,0.485,0.848,0.678,0.585,0.926
"hsa-miR-4430",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.379,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-548ad-3p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4431",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4433a-5p",0.138,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1,-3.322,-3.322,1.263,-3.322,-3.322,-3.322,-3.322,0.379,-3.322,-3.322,-3.322,0,-3.322,1.485,0.379,-3.322,-3.322,-0.322,0.138,-1
"hsa-miR-4433a-3p",0.138,0.585,-3.322,1,2.233,-3.322,0.263,-3.322,-0.515,-3.322,-3.322,1.585,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,2.406,0.926,3.053,1.678,-3.322,-3.322,1.138,3.888,-3.322,0.678,2.293,3.365,-3.322,2.485,0.848,1.848,1.722,2.485,0.585,1.379
"hsa-miR-4435",2.138,1.536,2.888,1.202,-3.322,4.492,3.336,-3.322,-3.322,-3.322,1.678,2.609,0.678,-3.322,1.766,-3.322,-3.322,2.585,2.233,2.926,2.233,2.511,-3.322,2.036,1.722,2.536,2.655,2.35,3.655,2.379,0.585,1.485,1.263,1.138,3.17,2.263,1.585,2.263
"hsa-miR-4436a",-3.322,-3.322,-0.152,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.485,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4437",-3.322,-3.322,-3.322,-1.322,-3.322,-3.322,0.848,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.515,-3.322,-3.322,-3.322,0.485
"hsa-miR-4440",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,1.585,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0,-3.322,-3.322,-3.322,-3.322,-2.322,-3.322,-3.322,-3.322
"hsa-miR-4443",-3.322,-3.322,-3.322,-3.322,1.263,-3.322,0.848,2.07,-3.322,-3.322,-3.322,1.585,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-0.737,0.926,0.263,-3.322,-3.322,-3.322,-3.322,0.379,0.263,-1.322,0.485,-3.322,-3.322,-3.322,-0.322,0.485,0,0.678,-2.322,0.138
"hsa-miR-4444",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4446-5p",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1,-3.322,-3.322,-0.322,-3.322,-3.322
"hsa-miR-4446-3p",6.221,6.354,6.018,5.995,7.45,8.19,7.171,6.379,6.755,3.787,7.048,6.89,5.423,8.09,7.102,7.341,8.398,6.24,7.388,8.458,8.725,7.158,5.733,6.8,6.992,7.339,7.187,5.392,7.215,7.685,8.507,7.038,6.123,7.583,8.191,7.042,6.463,7.395
"hsa-miR-4448",-3.322,-3.322,-0.152,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.926,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4449",-3.322,-3.322,0.926,-0.322,2.233,-3.322,-0.737,3.053,1.433,-3.322,0.678,2.609,1.678,-3.322,2.585,-3.322,3.678,1,0.263,3.926,1.848,0.678,1.263,-3.322,0.766,-0.152,2.511,-0.322,0.485,2.379,2.907,-3.322,-0.737,-0.515,1.322,1.678,-2.322,1.263
"hsa-miR-548ag",0.138,-3.322,-0.152,-3.322,-3.322,-3.322,1.585,2.07,2.744,-3.322,0.678,-3.322,0.678,-3.322,1.379,3.087,2.104,0.585,-3.322,0.926,0.263,1.678,-3.322,-3.322,0.766,-3.322,0.263,-3.322,-0.515,-3.322,-3.322,-3.322,-1.322,-3.322,-0.737,-0.322,-2.322,1.138
"hsa-miR-4450",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4451",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4453",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4454",-1,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-378h",-3.322,-3.322,-3.322,-3.322,1.263,-3.322,0.263,-3.322,-3.322,-3.322,0.678,1.585,-3.322,-3.322,-3.322,-3.322,2.104,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.737,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-1.322,-3.322,-2.322,-2.322
"hsa-miR-3135b",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,1.263,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4463",0.138,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4464",-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,0.379,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322
"hsa-miR-4466",-3.322,1.536,-3.322,-1.322,-3.322,-3.322,1.585,-3.322,-3.322,5.375,1.263,2.609,-3.322,3.446,-3.322,-3.322,-3.322,-3.322,-3.322,-3.322,2.233,1.263,-3.322,-3.322,-0.737,0.379,-1.737,0.678,1.807,1.07,0.585,-3.322,-3.322,-0.515,1,-3.322,-1.322,-1.737
