"","GSM2123259","GSM2123260","GSM2123261","GSM2123262","GSM2123263","GSM2123264","GSM2123265","GSM2123266","GSM2123267","GSM2123268","GSM2123269","GSM2123270","GSM2123271","GSM2123272","GSM2123273","GSM2123274","GSM2123275","GSM2123276","GSM2123277","GSM2123278","GSM2123279","GSM2123280","GSM2123281","GSM2123282","GSM2123283","GSM2123284","GSM2123285","GSM2123286","GSM2123287","GSM2123288","GSM2123289","GSM2123290","GSM2123291","GSM2123292","GSM2123293","GSM2123294","GSM2123295"
"hsa-miR-106a-3p",1,0,1,2.58496250072116,2.58496250072116,1,9.48784003382305,4.08746284125034,3.90689059560852,6.33985000288462,2.8073549220576,2.8073549220576,0,2.8073549220576,2,0,0,0,0,0,0,0,0,2.58496250072116,3.4594316186373,4.24792751344359,3.70043971814109,1,2,0,6.68650052718322,5.49185309632967,6.96578428466209,5.32192809488736,0,0,0
"hsa-miR-106a-5p",0,0,1,3.16992500144231,4.08746284125034,1,9.76652890859886,5.83289001416474,4.90689059560852,9.57553924683453,6.8703647195834,4.85798099512757,0,3,2.8073549220576,0,0,1,0,2,0,0,0,2,3.16992500144231,4.32192809488736,3.70043971814109,1,1,0,5.6724253419715,4.70043971814109,6.39231742277876,4.52356195605701,0,0,0
"hsa-miR-106b-3p",5.16992500144231,5.04439411935845,5.35755200461808,6.24792751344359,7.60733031374961,7.11894107272351,9.32418054661874,6.94251450533924,6,11.4512111118323,8.79116288855502,6.56985560833095,3.58496250072116,9.51963625284321,8.66533591718518,1.58496250072116,2.58496250072116,2,3.70043971814109,3,4,7.69348695749933,8.07146236255662,8.49585502688717,8.86727873970966,6.75488750216347,6.02236781302845,2.32192809488736,2.8073549220576,1,8.8008998999203,8.04984854945056,9.35314682549808,7.76818432477693,3.4594316186373,1.58496250072116,2.8073549220576
"hsa-miR-106b-5p",1,0,0,3,4.24792751344359,2.32192809488736,9.71080643369935,5.64385618977472,5.04439411935845,7.53915881110803,4.95419631038687,3.70043971814109,0,2.8073549220576,3.32192809488736,0,0,1,1,2,0,1,2.8073549220576,4,3.90689059560852,2.8073549220576,2.8073549220576,2,2,0,6.44294349584873,5.49185309632967,6.49185309632967,5.4594316186373,0,0,0
"hsa-miR-107",1.58496250072116,0,0,2.8073549220576,4.32192809488736,2,9.04984854945056,5.58496250072116,5.64385618977472,10.2215871212648,7.48381577726426,6.3037807481771,0,3.90689059560852,3.4594316186373,0,0,1.58496250072116,2.32192809488736,2.58496250072116,0,2,3.16992500144231,5.12928301694497,7.14974711950468,7.58496250072116,5.95419631038687,3,4,1,7.83920378809694,7.23840473932508,8.96289600533726,7.56985560833095,2.8073549220576,2,3
"hsa-miR-10a-3p",0,1,0,3.58496250072116,6.4262647547021,4.85798099512757,9.8008998999203,6.91886323727459,5.70043971814109,8.74146698640115,6.32192809488736,6.10852445677817,0,1,2,0,0,0,0,0,0,0,0,1,2.32192809488736,3.16992500144231,3.4594316186373,2.8073549220576,4.8073549220576,1,8.41362792902417,7.5077946401987,8.81698362325538,7.12928301694497,0,0,0
"hsa-miR-10a-5p",1.58496250072116,1.58496250072116,1.58496250072116,4.70043971814109,5.95419631038687,4,9.82654848729091,6.90689059560852,5.8073549220576,11.8165837077876,9.41362792902417,8.13955135239879,0,2.8073549220576,3,1,1,1,0,2.58496250072116,0,1,3.4594316186373,3.4594316186373,5.8073549220576,6.7279204545632,5.4262647547021,3.32192809488736,6.32192809488736,3,8.91288933622996,8.11374216604919,9.79766152585376,8.17990909001493,1.58496250072116,1.58496250072116,5.32192809488736
"hsa-miR-10b-3p",1,1,1,3.8073549220576,6.64385618977472,4.85798099512757,9.74651432113846,6.94251450533924,5.20945336562895,11.8860775848731,9.10590850857116,7.84549005094437,1,3,3.58496250072116,0,1,1,1.58496250072116,3.58496250072116,2,3.32192809488736,3.90689059560852,5.39231742277876,5.39231742277876,5.04439411935845,4.64385618977472,3,3.70043971814109,1,13.3121739096904,12.5748300153376,13.8871253975004,12.237209960755,2.8073549220576,3,4.64385618977472
"hsa-miR-10b-5p",2.32192809488736,1,1.58496250072116,2.8073549220576,5.12928301694497,3.58496250072116,10.0028150156071,6.18982455888002,5.39231742277876,11.7507069862249,9.2667865406949,7.89481776330794,2.58496250072116,4.32192809488736,3.8073549220576,1,1.58496250072116,0,1,4.16992500144231,2,3.4594316186373,3.16992500144231,3.32192809488736,6.79441586635011,8.31288295528435,7.04439411935845,3.90689059560852,7.05528243550119,2.32192809488736,9.02513956227851,8.28540221886225,9.78953364497036,8.21916852046216,4.32192809488736,2.58496250072116,7.61470984411521
"hsa-miR-1178-3p",0,1,1,3.16992500144231,5.58496250072116,3.90689059560852,9.92035285541508,5.93073733756289,4.70043971814109,7.76818432477693,4.64385618977472,4.70043971814109,0,2.32192809488736,3.4594316186373,0,0,1,1,2.8073549220576,0,1.58496250072116,1.58496250072116,0,3.58496250072116,3.32192809488736,3.70043971814109,2.32192809488736,1.58496250072116,0,5.93073733756289,5.35755200461808,6.76818432477693,5.39231742277876,1,0,1.58496250072116
"hsa-miR-1178-5p",1,0,0,2.32192809488736,4,2.32192809488736,10.0112272554233,4.39231742277876,4.39231742277876,8.61470984411521,5.7279204545632,5.08746284125034,0,0,3,0,0,0,0,0,0,1.58496250072116,0,2.58496250072116,3.70043971814109,4.08746284125034,3.32192809488736,0,1,0,4.08746284125034,3.8073549220576,3.70043971814109,3,1,0,0
"hsa-miR-1179",1,0,1,3,4,3.58496250072116,7.4178525148859,3.58496250072116,3,10.7557221536423,7.19967234483636,5.85798099512757,0,0,1,0,0,0,1,1,0,0,1,2.8073549220576,2.58496250072116,4.24792751344359,2,1,1.58496250072116,0,9.32867492732795,8.64024493622235,10.0714623625566,8.55074678538324,1.58496250072116,0,1.58496250072116
"hsa-miR-1180",2.58496250072116,1.58496250072116,2,4.32192809488736,5.90689059560852,3.58496250072116,10.604553229079,6.58496250072116,6.06608919045777,11.1560830762887,8.4797802640291,7.6724253419715,0,2.8073549220576,3.8073549220576,0,0,0,1,3.8073549220576,1,1,2.58496250072116,3.4594316186373,4,4.75488750216347,4.64385618977472,2.58496250072116,3.70043971814109,1.58496250072116,10.1344263202209,9.5980525001616,10.3630396302565,8.69696752623429,0,1,3.58496250072116
"hsa-miR-1181",1,1.58496250072116,1.58496250072116,4.24792751344359,6.93073733756289,4.52356195605701,10.7431513941125,6.14974711950468,5.04439411935845,12.171802288683,9.56605403817109,8.8703647195834,0,5.28540221886225,5.49185309632967,0,0,0,1,4.52356195605701,1.58496250072116,1,2.58496250072116,3.16992500144231,3.8073549220576,5.8073549220576,5.20945336562895,1,1,1,7.14974711950468,6.44294349584873,8.05528243550119,6.56985560833095,2,0,1.58496250072116
"hsa-miR-1182",1.58496250072116,1,0,5.16992500144231,6.16992500144231,5.70043971814109,10.7507069862249,6.20945336562895,4.39231742277876,8.66533591718518,6.20945336562895,5.39231742277876,0,3.32192809488736,3.16992500144231,0,0,0,0,0,1,2.32192809488736,2,3.70043971814109,2.58496250072116,4,3.32192809488736,1,2,0,7,6.4757334309664,7.90086680798075,6.49185309632967,1,0,1.58496250072116
"hsa-miR-1183",0,1,1.58496250072116,3.32192809488736,5.20945336562895,3.32192809488736,10.3398500028846,6.55458885167764,5.75488750216347,11.8834069863884,9.35974956032233,7.64385618977472,0,5.28540221886225,3.4594316186373,0,0,1,1.58496250072116,2.8073549220576,1,2,1.58496250072116,2.8073549220576,5.52356195605701,5.39231742277876,5.83289001416474,2.32192809488736,3.8073549220576,1,11.8324944843361,11.1491119907069,11.6510516911789,10.2240016741981,1,0,3.32192809488736
"hsa-miR-1184",1.58496250072116,2,2,3.32192809488736,5,3.32192809488736,10.57931593758,6.08746284125034,5.55458885167764,8.18982455888002,5.39231742277876,4.24792751344359,0,3,4.16992500144231,0,0,1,0,3.32192809488736,1,0,1,2.8073549220576,4.85798099512757,5.04439411935845,4.95419631038687,1,3.8073549220576,1.58496250072116,6.6724253419715,5.78135971352466,7.21916852046216,5.7279204545632,1.58496250072116,1,1.58496250072116
"hsa-miR-1185-1-3p",0,0,1,2.8073549220576,4.39231742277876,3.32192809488736,11.5097750043269,8.10852445677817,7.38370429247405,10.7228075311695,8,6.93073733756289,0,0,3.70043971814109,1,0,0,0,1,0,1,1,2.32192809488736,2.58496250072116,3.4594316186373,2.8073549220576,0,2.32192809488736,0,6.61470984411521,5.83289001416474,6.90689059560852,6.35755200461808,0,1,1.58496250072116
"hsa-miR-1185-2-3p",0,0,0,2.32192809488736,4.24792751344359,3.4594316186373,11.1344263202209,5.90689059560852,4.70043971814109,10.8595347863827,8.18982455888002,7.33091687811462,0,0,3.70043971814109,1,0,0,0,1,0,1,0,2.58496250072116,3.58496250072116,3.8073549220576,4,0,2.58496250072116,0,6.78135971352466,6.12928301694497,7,6.22881869049588,0,1,2
"hsa-miR-1185-5p",0,0,0,2.58496250072116,3.16992500144231,2,10.6510516911789,5.24792751344359,5,7.82017896241519,5.39231742277876,4.58496250072116,0,1,1,0,0,0,0,2.58496250072116,0,0,0,1.58496250072116,2,2.58496250072116,2.32192809488736,1,1.58496250072116,0,7.85174904141606,7.12928301694497,8.6582114827518,7.06608919045777,0,1,2.32192809488736
"hsa-miR-1193",1,1,1.58496250072116,7.49185309632967,8.03342300153745,6.83289001416474,10.1799090900149,7.09803208296053,5.78135971352466,9.65642486327778,7.83289001416474,6.6724253419715,1.58496250072116,3,3.70043971814109,0,0,0,1,4.32192809488736,0,1.58496250072116,2,3.32192809488736,4.16992500144231,4.24792751344359,4.16992500144231,0,3,0,8.48784003382305,7.73470962022584,9.24792751344359,7.68650052718322,2.32192809488736,0,2
"hsa-miR-1197",2,2,3.16992500144231,1.58496250072116,3.90689059560852,3.70043971814109,9.16992500144231,4.39231742277876,3.90689059560852,8.45532722030456,6.3037807481771,5,1,4.39231742277876,4.4594316186373,0,0,0,1.58496250072116,1.58496250072116,1.58496250072116,2,3,3.58496250072116,2.32192809488736,3.4594316186373,3.16992500144231,1.58496250072116,2.32192809488736,0,5.24792751344359,5,6.61470984411521,5.52356195605701,0,0,0
"hsa-miR-1200",0,0,0,3.4594316186373,5,3.58496250072116,10.1922928144708,6.70043971814109,5.6724253419715,8.51175265376738,6.16992500144231,5.16992500144231,0,0,3.70043971814109,0,0,0,0,2.58496250072116,0,0,2.32192809488736,3.4594316186373,5.75488750216347,6.7279204545632,6.6724253419715,2.58496250072116,3.4594316186373,0,7.51569983828404,6.84549005094437,7.876516946565,6.4757334309664,2.8073549220576,0,3
"hsa-miR-1202",1,0,1.58496250072116,2.58496250072116,5.28540221886225,3.58496250072116,10.5225815312548,5.83289001416474,5.32192809488736,14.1785092456522,12.3057767689098,11.2544381482673,0,1,2.8073549220576,0,0,0,0,1.58496250072116,0,1,0,2.58496250072116,4.4594316186373,4.75488750216347,4.32192809488736,2.32192809488736,2.8073549220576,0,11.604553229079,10.7623820387104,11.5929241556276,10.0674343607565,0,2.58496250072116,4.16992500144231
"hsa-miR-1203",1.58496250072116,1,0,3.70043971814109,5.20945336562895,3.32192809488736,11.2306209331299,5.97727992349992,5.6724253419715,9.93369065495223,7.53915881110803,5.95419631038687,1,1.58496250072116,2,0,0,0,1,3.70043971814109,1,1.58496250072116,1,1.58496250072116,4.75488750216347,5.24792751344359,4.75488750216347,1,3.32192809488736,0,7.4594316186373,6.93073733756289,8.01122725542325,7.17990909001493,2,1,3.16992500144231
"hsa-miR-1204",1,1,0,2.32192809488736,4.16992500144231,2.32192809488736,9.43045255166553,5.35755200461808,4.16992500144231,7.91288933622996,4.95419631038687,4.08746284125034,0,0,1,0,0,0,1.58496250072116,0,1,0,1.58496250072116,2,1.58496250072116,3.32192809488736,1.58496250072116,1.58496250072116,2.32192809488736,0,6.14974711950468,5.12928301694497,6.61470984411521,4.95419631038687,0,1,1.58496250072116
"hsa-miR-1205",0,0,0,1.58496250072116,4,3,10.1611318829843,5.4594316186373,4.95419631038687,9.22641219278879,6.4757334309664,5.6724253419715,0,0,2,0,0,0,0,1.58496250072116,1,0,1,1,1.58496250072116,3.4594316186373,2.32192809488736,0,1,0,8.26209484537018,7.49185309632967,9.01122725542325,7.27612440527424,0,0,1.58496250072116
"hsa-miR-1206",1.58496250072116,0,1,2.32192809488736,2.58496250072116,2.58496250072116,8.14465824283188,4.58496250072116,3.90689059560852,6.2667865406949,3.32192809488736,3.90689059560852,0,1,2,0,0,1,0,1,0,0,0,3.32192809488736,1.58496250072116,2,1,1,1,0,8.11374216604919,7.39231742277876,8.61102479730735,7.17990909001493,0,0,1
"hsa-miR-1207-3p",0,1,0,3.4594316186373,4.75488750216347,3.70043971814109,9.88569637333939,5.12928301694497,4.16992500144231,8.81057163474115,6.33985000288462,5.75488750216347,0,5.24792751344359,5.32192809488736,0,0,0,0,0,0,0,1.58496250072116,1,4.90689059560852,5.52356195605701,4.95419631038687,2,3.8073549220576,1,3.58496250072116,2.32192809488736,3.16992500144231,1,1.58496250072116,1.58496250072116,0
"hsa-miR-1207-5p",0,1,1,3.16992500144231,5.04439411935845,4,10.958552715431,6.10852445677817,4.32192809488736,9.32418054661874,6.35755200461808,6.12928301694497,0,2.58496250072116,4.24792751344359,0,0,0,0,2,1,2.32192809488736,0,1.58496250072116,4.32192809488736,3.16992500144231,3.90689059560852,1,2,0,8.40087943628218,7.63662462054365,8.42206476617281,6.71424551766612,0,0,2
"hsa-miR-1208",3.16992500144231,1.58496250072116,2.8073549220576,4.08746284125034,5.78135971352466,4.16992500144231,9.71938882094208,6,5.28540221886225,9.76652890859886,7.53138146051631,6.8073549220576,1.58496250072116,4.08746284125034,3.8073549220576,0,1.58496250072116,1,2.32192809488736,4.39231742277876,1,3.32192809488736,3.4594316186373,4.16992500144231,5.32192809488736,4.8073549220576,5.20945336562895,3.16992500144231,4.08746284125034,1.58496250072116,11.0265234425198,10.5745935273376,11.0084286220706,9.283088353024,2,1,3.70043971814109
"hsa-miR-122-3p",0,0,0,0,2.32192809488736,2.32192809488736,8.88264304936184,6.4594316186373,5.70043971814109,7.49185309632967,4.4594316186373,3.58496250072116,0,2,3.4594316186373,1,0,0,0,0,1,1,0,1,2.32192809488736,3.32192809488736,3.4594316186373,1,1,0,7.08746284125034,6.20945336562895,7.4178525148859,5.95419631038687,0,0,1
"hsa-miR-1224-3p",0,0,0,4.70043971814109,5.93073733756289,5.24792751344359,10.8872206154684,5.75488750216347,5.24792751344359,10.1318569606088,7.40087943628218,6.02236781302845,0,6.44294349584873,6,1,0,0,1,1,1,0,0,1,5.16992500144231,6.37503943134692,5.52356195605701,1,2,1,5.39231742277876,4.8073549220576,5.61470984411521,4.52356195605701,1.58496250072116,0,2
"hsa-miR-1224-5p",2.58496250072116,1.58496250072116,2.32192809488736,5.28540221886225,6.49185309632967,5.12928301694497,11.1286388128526,6.32192809488736,5.20945336562895,9.14974711950468,6.62935662007961,5.35755200461808,0,3.4594316186373,3.4594316186373,0,1,0,0,3.90689059560852,1,2.32192809488736,2.32192809488736,2.58496250072116,3,3.4594316186373,3.16992500144231,2,3.8073549220576,1,10.7747870596012,10.1045987535644,11.91288933623,10.8241632097442,1.58496250072116,1,3.16992500144231
"hsa-miR-1225-3p",1,1,2,2.8073549220576,6.08746284125034,3.16992500144231,10.6662240028032,5.70043971814109,4.75488750216347,10.3420746679991,7.58496250072116,7.01122725542325,0,3,4.8073549220576,0,0,1,1,3.16992500144231,1.58496250072116,0,1,2,3,3.90689059560852,4.24792751344359,1,1,0,7.83920378809694,7.02236781302845,8.00562454919388,6.88264304936184,2.32192809488736,1,2.58496250072116
"hsa-miR-1225-5p",1.58496250072116,0,0,3.4594316186373,6,3.70043971814109,9.82177398197057,6.16992500144231,5.24792751344359,11.9395792143147,9.20945336562895,7.32192809488736,0,2.58496250072116,3.4594316186373,0,1.58496250072116,0,1,4,1,0,1.58496250072116,3,2,4.16992500144231,3,1.58496250072116,3.8073549220576,2,7.70043971814109,6.85798099512757,8.49185309632967,6.83289001416474,1,1.58496250072116,2.58496250072116
"hsa-miR-122-5p",0,0,0,5.16992500144231,5.6724253419715,5.24792751344359,9.39660478118186,7.68650052718322,7.39231742277876,7.8008998999203,4.58496250072116,3,0,4.58496250072116,5,0,0,0,0,2.8073549220576,0,0,0,2.58496250072116,3.4594316186373,3.32192809488736,4,2,3.70043971814109,0,6.7279204545632,6.2667865406949,7.12928301694497,6.12928301694497,1,1.58496250072116,1
"hsa-miR-1226-3p",2.32192809488736,2,3.32192809488736,7.35755200461808,8.6582114827518,7.70043971814109,10.2526654324502,8.59245703726808,7.65821148275179,10.4573808790725,8.16992500144231,7.91886323727459,0,3.90689059560852,4.08746284125034,0,0,0,2.58496250072116,4.16992500144231,2.58496250072116,2.8073549220576,2.58496250072116,4,4.8073549220576,4.64385618977472,3.16992500144231,0,2,0,8.29001884693262,7.77478705960117,9.09275714091985,7.40087943628218,0,1,2.32192809488736
"hsa-miR-1226-5p",1.58496250072116,1,1,3.32192809488736,5.32192809488736,3.58496250072116,10.0794847838268,5.88264304936184,4.64385618977472,9.33091687811462,6.4757334309664,5.95419631038687,0,5.04439411935845,5.16992500144231,0,0,0,0,2,0,1.58496250072116,2.32192809488736,3.58496250072116,3.32192809488736,4.24792751344359,2.8073549220576,2,3.16992500144231,1,10.2215871212648,9.60547951806167,10.3060616894283,8.60733031374961,0,1,2.8073549220576
"hsa-miR-1227-3p",9.10328780841202,9.56605403817109,9.58683978796183,6.14974711950468,7.13955135239879,6.44294349584873,10.733015321686,6.4594316186373,5.28540221886225,10.3286749273279,8.24317398347295,7.83920378809694,5.97727992349992,9.97871045910636,8.79441586635011,0,0,1,4.24792751344359,4.16992500144231,8.16992500144231,4,4.58496250072116,5.55458885167764,5.08746284125034,3.90689059560852,3.70043971814109,1,2,0,10.2106713437856,9.75655632252409,9.69348695749933,7.82017896241519,4.16992500144231,0,2.58496250072116
"hsa-miR-1227-5p",2,1.58496250072116,1,3,5.88264304936184,3.58496250072116,9.70563238736142,5.70043971814109,4.08746284125034,9.62021982550749,6.6724253419715,5.16992500144231,0,1.58496250072116,3.32192809488736,0,0,0,0,3.8073549220576,0,1,1,2.58496250072116,2.32192809488736,2.58496250072116,3,1,1,0,6.49185309632967,5.7279204545632,7.467605550083,5.78135971352466,1,0,2
"hsa-miR-1228-3p",1,1,0,2.58496250072116,5.75488750216347,3,9.43045255166553,5.55458885167764,5.6724253419715,8.94544383637791,6.04439411935845,5.4594316186373,0,5.64385618977472,4.8073549220576,0,0,0,0,3.90689059560852,1,0,1,2,2.32192809488736,3.4594316186373,3.32192809488736,2.58496250072116,1.58496250072116,0,7.09803208296053,6.52356195605701,6.94251450533924,5.75488750216347,0,0,1
"hsa-miR-1228-5p",0,0,0,3.4594316186373,5.97727992349992,3.58496250072116,9.60917873814198,5.49185309632967,4.95419631038687,10.1548181090521,7.03342300153745,5.7279204545632,0,2.58496250072116,3.58496250072116,0,0,0,1,3,0,1,1,2.32192809488736,3.8073549220576,5.32192809488736,4.90689059560852,1.58496250072116,2.8073549220576,0,8.78463484555752,8.15987133677839,8.55458885167764,7.06608919045777,0,0,2
"hsa-miR-1229-3p",5.08746284125034,5.32192809488736,5.7279204545632,4.75488750216347,5.90689059560852,5.58496250072116,10.6393407086522,6.56985560833095,5.64385618977472,9.94544383637791,6.91886323727459,5.70043971814109,2,8.21916852046216,7.57742882803575,0,1,1,3.58496250072116,3.16992500144231,4,3.16992500144231,3.90689059560852,5.12928301694497,4.70043971814109,3.58496250072116,3.8073549220576,0,0,0,6.16992500144231,5.64385618977472,7.54689445988764,5.6724253419715,2,0,1.58496250072116
"hsa-miR-1229-5p",1,0,0,3.16992500144231,4.85798099512757,4.24792751344359,11.2191685204622,5.95419631038687,5,9.96434086779242,6.78135971352466,5.16992500144231,0,1.58496250072116,2.8073549220576,0,1,0,0,2.58496250072116,0,0,1.58496250072116,0,2.32192809488736,3.32192809488736,3.90689059560852,1,2.58496250072116,0,5.64385618977472,4.8073549220576,5.78135971352466,4.64385618977472,0,1.58496250072116,0
"hsa-miR-1231",1.58496250072116,1.58496250072116,1.58496250072116,4.75488750216347,6.18982455888002,5.12928301694497,9.54303182025524,6.52356195605701,5.52356195605701,10.4199601778479,8.48784003382305,8.13955135239879,0,2.8073549220576,3.8073549220576,0,1,1,2,4.24792751344359,2.32192809488736,3.58496250072116,4.52356195605701,5.04439411935845,5.16992500144231,4.75488750216347,4.16992500144231,2.32192809488736,4.52356195605701,2,10.3253054550897,9.85018683764577,9.93369065495223,8.06608919045777,2.32192809488736,0,4.24792751344359
"hsa-miR-1233-1-5p",1.58496250072116,1.58496250072116,3,3,5.75488750216347,3.58496250072116,10.1085244567782,6.2667865406949,5.61470984411521,10.3553510964248,7.52356195605701,6.64385618977472,0,2.58496250072116,1,0,1.58496250072116,1,0,3.32192809488736,0,0,0,1,2.8073549220576,2.8073549220576,2.58496250072116,1.58496250072116,3,0,5.95419631038687,5.52356195605701,7.13955135239879,5.61470984411521,0,0,1
"hsa-miR-1233-3p",1.58496250072116,1,0,4,5.64385618977472,4.4594316186373,10.5727002264873,6.49185309632967,5.4594316186373,9.42206476617281,6.5077946401987,6.06608919045777,0,6.35755200461808,5.85798099512757,0,0,0,1,4.39231742277876,0,1,2.32192809488736,2.8073549220576,5,5,5.16992500144231,0,2.32192809488736,0,6.8703647195834,6.08746284125034,7.01122725542325,4.90689059560852,1,1,2
"hsa-miR-1234-3p",2,0,1.58496250072116,4.32192809488736,6.35755200461808,4.39231742277876,9.7176764230664,6.06608919045777,4.24792751344359,10.4888443464573,7.37503943134692,5.55458885167764,0,3,3.70043971814109,0,1,2,2.32192809488736,1.58496250072116,1,0,1,2.58496250072116,3.58496250072116,3.8073549220576,4,2.58496250072116,3.16992500144231,0,5.08746284125034,4.8073549220576,5.12928301694497,3.4594316186373,2.32192809488736,0,1
"hsa-miR-1234-5p",0,0,0,1.58496250072116,6.88264304936184,4.4594316186373,10.7681843247769,5.78135971352466,6,9.95710204156229,7.40087943628218,6.88264304936184,0,0,3.58496250072116,0,0,0,3,0,0,0,0,1,3.70043971814109,3.70043971814109,5.12928301694497,1,1,0,0,1,1,0,1,0,1.58496250072116
"hsa-miR-1236-3p",0,0,2,4.39231742277876,5.08746284125034,5.49185309632967,11.729620743553,6.58496250072116,5.97727992349992,9.95855271543101,7.09803208296053,6,0,0,2,0,0,0,1,1.58496250072116,1.58496250072116,0,2.32192809488736,3.58496250072116,3.58496250072116,4.08746284125034,4.52356195605701,2,3.32192809488736,1.58496250072116,10.654636028528,9.71596199025514,12.0347989625773,10.1761731491075,0,1,3.16992500144231
"hsa-miR-1236-5p",0,2.32192809488736,0,3.58496250072116,5.39231742277876,3.90689059560852,10.0014081943928,5.32192809488736,4.52356195605701,10.6564248632778,7.91288933622996,7.3037807481771,0,6.85798099512757,6.16992500144231,0,0,0,0,1,1.58496250072116,1,2.32192809488736,2.8073549220576,3.32192809488736,2.58496250072116,2.32192809488736,0,2.32192809488736,0,11.0056245491939,10.0834793273318,12.2221911384563,10.3923174227788,0,1,2.58496250072116
"hsa-miR-1237-3p",1.58496250072116,1,1,3.8073549220576,5.95419631038687,4.70043971814109,10.2900188469326,6.32192809488736,4.85798099512757,10.4262647547021,8.36194377373524,6.8073549220576,0,6.06608919045777,6.24792751344359,1,0,0,1.58496250072116,3.58496250072116,0,1,1,2.58496250072116,4.58496250072116,4.8073549220576,4.8073549220576,0,3.58496250072116,1.58496250072116,7.62205181945638,6.97727992349992,8.64385618977473,7.61470984411521,1,0,2.8073549220576
"hsa-miR-1237-5p",3,1.58496250072116,2,3.90689059560852,6.37503943134692,4.52356195605701,9.93516504960369,6.02236781302845,5.16992500144231,11.1879705919842,8.74146698640115,7.53138146051631,0,2.58496250072116,3.4594316186373,0,0,0,0,4.32192809488736,1,1,0,0,4.16992500144231,4.90689059560852,4.90689059560852,2.32192809488736,2.8073549220576,0,7.02236781302845,6.4093909361377,6.79441586635011,5.64385618977472,1,0,3
"hsa-miR-1238-3p",0,0,0,2.58496250072116,5.4594316186373,2.58496250072116,9.86418614465428,5.75488750216347,5.04439411935845,9.83920378809694,6.96578428466209,5.8073549220576,0,0,4,0,1.58496250072116,2,0,3.90689059560852,2,1,2.58496250072116,3,2.8073549220576,4.08746284125034,3.90689059560852,1,2.32192809488736,0,7.97154355395077,7.61470984411521,8.98299357469431,7.27612440527424,1,1,3
"hsa-miR-1238-5p",1.58496250072116,0,1,3.4594316186373,5.24792751344359,3.4594316186373,10.5077946401987,6.65821148275179,6.12928301694497,12.546653347655,9.82972273508606,8.29462074889163,0,2.32192809488736,2.58496250072116,1,1,1,0,1,0,0,2.8073549220576,3.16992500144231,5.24792751344359,6.08746284125034,5.70043971814109,2.32192809488736,3.4594316186373,1,10.2900188469326,9.55650605467193,11.0084286220706,9.28540221886225,1.58496250072116,2.8073549220576,3.70043971814109
"hsa-miR-1243",0,0,0,2.32192809488736,4,2.8073549220576,8.2336196767597,5.12928301694497,4.39231742277876,8.99717948093762,6.52356195605701,5.28540221886225,0,7.27612440527424,6.83289001416474,0,0,0,0,0,0,0,1,1.58496250072116,2,4.24792751344359,3,1,3.16992500144231,0,8.4093909361377,7.64385618977472,9.29691620687929,8.01122725542325,1.58496250072116,0,1.58496250072116
"hsa-miR-124-3p",15.0815250472952,15.1003338191265,15.5198205090057,12.3213644320394,12.9314762338868,12.8550631183676,12.6548597542074,11.3734089602287,9.50382573799575,8.75488750216347,6.65821148275179,5.93073733756289,12.2398968224459,14.4071349621973,13.5731737846865,2,0,2.8073549220576,13.6829945836817,13.6611100287437,13.5882461520448,12.5966556676747,12.7116669735643,13.1331422124006,13.3951324383858,11.1848753429083,8.88264304936184,5.16992500144231,4.52356195605701,1.58496250072116,6.8703647195834,5.88264304936184,6.85798099512757,5.35755200461808,8.93957921431469,4.75488750216347,6.83289001416474
"hsa-miR-1244",0,1,1,1.58496250072116,3.70043971814109,3,8.78463484555752,4.70043971814109,3.90689059560852,9.39874369193819,6.84549005094437,6.59991284218713,0,2,2.8073549220576,0,0,0,1,3.4594316186373,0,0,2.32192809488736,2.58496250072116,3.4594316186373,4.39231742277876,4.52356195605701,1,1,0,12.1427452767515,11.4491486453754,11.8360503550581,10.2656150464845,1,2,3.4594316186373
"hsa-miR-1245a",1.58496250072116,0,0,2.32192809488736,3.58496250072116,3.16992500144231,8.24792751344359,5.08746284125034,4.24792751344359,7.49185309632967,5.04439411935845,3.70043971814109,1.58496250072116,6,5.7279204545632,2,3.70043971814109,3.90689059560852,1,2.58496250072116,0,1,2.8073549220576,3.58496250072116,4.24792751344359,3.70043971814109,3,1,1,1,6.12928301694497,5.52356195605701,6.61470984411521,5.12928301694497,4.52356195605701,2.32192809488736,2
"hsa-miR-1245b-3p",2,0,0,1.58496250072116,3.90689059560852,3,8.8703647195834,5.28540221886225,4.4594316186373,6.65821148275179,4.58496250072116,3.8073549220576,1.58496250072116,5.97727992349992,5.78135971352466,2,3.58496250072116,4,1,1,1,1,3,4.70043971814109,4.39231742277876,4.4594316186373,3.8073549220576,2,0,1,7.28540221886225,6.64385618977472,8.2240016741981,6.64385618977472,4.52356195605701,2.32192809488736,2.58496250072116
"hsa-miR-1245b-5p",1,0,0,2.32192809488736,3.58496250072116,3,7.72109918870718,4.58496250072116,3.32192809488736,6.44294349584873,4.4594316186373,2.8073549220576,1.58496250072116,6,5.75488750216347,2,3.58496250072116,3.90689059560852,1,1,0,1,2.58496250072116,3.4594316186373,4.08746284125034,3.58496250072116,2.32192809488736,0,1,1,6.55458885167764,5.64385618977472,6.95419631038687,5.49185309632967,4.52356195605701,2.32192809488736,1.58496250072116
