"","GSM3597761","GSM3597762","GSM3597763","GSM3597764","GSM3597765","GSM3597766","GSM3597767","GSM3597768","GSM3597769","GSM3597770","GSM3597771","GSM3597772","GSM3597773","GSM3597774","GSM3597775","GSM3597776","GSM3597777","GSM3597778","GSM3597779","GSM3597780","GSM3597781","GSM3597782"
"hsa-miR-3622a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3622a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3622b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3622b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-4.2384233,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-363-3p",-5.868042,-6.4691525,0,0,0,-8.416856,3.0105,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-363-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3646",-5.868042,-6.4691525,0,0,0,-8.416856,-1.131803,0,0,0,0,0,0,0,0,-1.8109617,0,0,0,0,0,0
"hsa-miR-3648",5.9031544,7.109392,0,7.030862,5.184641,2.2037873,3.1813297,0,0,0,0,0,9.567322,0,0,0.7244086,10.748474,5.8202066,8.773261,10.642471,0,0
"hsa-miR-3649",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3650",-5.868042,-6.4691525,0,0,0,-2.0250556,-10.845523,0,0,0,0,0,0,0,0,-2.18253,0,0,0,0,0,0
"hsa-miR-3651",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3652",-5.868042,-6.4691525,0,0,0,0.22928524,-1.1196523,0,0,0,0,0,0,0,0,-0.65124273,0,0,0,0,0,0
"hsa-miR-3653",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3654",-5.868042,-6.4691525,0,0,0,-8.416856,-5.1366487,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3655",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3656",7.3759575,6.6253977,5.543295,9.930851,9.327665,5.136567,3.7664013,0,0,0,0,5.140607,9.93082,0,0,2.9326453,11.00489,9.042986,8.781668,10.25621,0,0
"hsa-miR-3657",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3658",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3659",1.2839954,-1.0289743,0,0,0,-8.416856,-3.3340898,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-365a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.2423491,0,0,0,0,0,0,0,0,0.21041584,0,0,0,0,0,0
"hsa-miR-365a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.9250677,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-365b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3660",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3661",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3662",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3663-3p",5.906555,7.3396597,5.8846226,9.314281,9.93634,4.8588257,2.4923077,0,0,0,0,0,10.220679,0,0,1.2715864,11.791663,7.693199,10.5178585,12.609737,0,0
"hsa-miR-3663-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3664-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3664-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3665",7.7768793,7.844019,6.711425,9.843502,10.432062,5.33084,3.2507381,0,0,0,0,0,11.438204,0,0,3.829309,12.340951,10.239258,11.114859,11.613007,0,0
"hsa-miR-3666",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3667-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3667-5p",0.83889055,1.2719936,0,0,0,1.8334379,1.7143011,0,0,0,0,0,0,0,0,0.6830268,0,6.5910597,0,0,0,0
"hsa-miR-3668",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3669",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-367-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-367-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3670",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3671",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3672",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3673",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3674",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3675-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,3.3555517
"hsa-miR-3675-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3676-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,6.0648375,5.8056383,0,0,0,-8.259018,0,0,0,0,5.370499,5.9280267
"hsa-miR-3676-5p",-5.868042,4.5352206,0,10.225267,7.703251,1.4087186,2.3635588,0,0,0,0,0,9.652412,0,0,3.6231923,10.451088,8.996423,8.499355,5.252556,0,0
"hsa-miR-3677-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3677-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3678-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3678-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3679-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3679-5p",4.35588,4.5497475,0,8.031103,8.292271,4.0636187,4.019864,0,0,0,0,0,8.378477,0,0,3.4382186,8.947955,9.021288,6.1115007,9.108318,0,0
"hsa-miR-3680-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3680-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3681-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3681-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3682-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.3582072,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3682-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3683",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3684",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3685",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3686",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3687",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3688-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3688-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3689a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-2.4687364,0,0,0,0,0,0
"hsa-miR-3689a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3689b-3p",-5.868042,-6.4691525,0,0,0,-2.6212006,-5.130497,0,0,0,0,0,0,0,0,-1.2549002,0,0,0,0,0,0
"hsa-miR-3689d",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3689f",-5.868042,-6.4691525,0,0,0,-8.416856,-4.0319624,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-369-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-369-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3690",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3691-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3691-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3692-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3692-5p",-5.868042,-6.4691525,0,0,0,-1.2061162,0.15229511,0,0,0,0,0,0,0,0,-1.2933228,0,0,0,0,0,0
"hsa-miR-370",-5.868042,-6.4691525,0,0,0,-8.416856,-2.8166833,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3713",-5.868042,-6.4691525,0,0,0,-8.416856,-2.0520597,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3714",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-371a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,3.5485783,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-371a-5p",1.788547,0.9133816,0,0,0,-1.0122771,0.1421094,0,0,0,0,0,0,0,0,-1.068533,0,0,0,4.5750823,0,0
"hsa-miR-371b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-371b-5p",0.32110262,2.4552326,0,8.005131,7.2685614,2.0558357,1.7836828,0,0,0,0,0,7.4982667,0,0,1.2568393,7.7725654,9.003704,5.735568,0,0,0
"hsa-miR-372",-5.868042,-6.4691525,0,0,0,-8.416856,1.935626,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-373-3p",-5.868042,-6.4691525,0,0,0,-8.416856,3.4685888,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-373-5p",0.71876335,-0.20629668,0,0,0,-8.416856,-3.9163713,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-374a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-374a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.1872735,0,0,0,0,0,0,0,0,-2.818797,0,0,0,0,0,0
"hsa-miR-374b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-374b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.641085,0,0,0,0,0,0,0,0,-2.7311945,0,0,0,0,0,0
"hsa-miR-374c-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-374c-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-375",-5.868042,-6.4691525,0,0,0,2.366139,-3.1520486,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-376a-2-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-376a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-376a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-376b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-376b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-376c-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-376c-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-377-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-377-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-378a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-1.0898657,0,0,0,0,0,0,0,0,0.22292662,0,0,0,0,0,0
"hsa-miR-378a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.773115,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-378b",-5.868042,-6.4691525,0,0,0,-8.416856,-4.2252693,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-378c",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-378d",-5.868042,-6.4691525,0,0,0,-8.416856,-4.1169767,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-378e",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-378f",-5.868042,-6.4691525,0,0,0,-8.416856,-4.843212,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-378g",-5.868042,-6.4691525,0,0,0,-8.416856,-5.225051,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-378h",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-378i",-5.868042,-6.4691525,0,0,0,-8.416856,-1.7603745,0,0,0,0,0,0,0,0,-0.58461666,0,0,0,0,0,0
"hsa-miR-378j",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-379-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-379-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-380-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-380-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-381-3p",-5.868042,0.33884645,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-381-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-382-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-382-5p",-5.868042,-6.4691525,0,0,0,-2.4929605,-5.225397,0,0,0,0,0,0,0,0,-1.2902305,0,0,0,0,0,0
"hsa-miR-383",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-3.0388703,0,0,0,0,0,0
"hsa-miR-384",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3907",-5.868042,-6.4691525,0,0,0,-1.5896466,-1.3378496,0,0,0,0,0,0,0,0,0.736053,0,0,0,0,0,0
"hsa-miR-3908",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3909",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3910",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3911",3.3660526,3.936234,0,4.350016,6.4114904,1.8186188,-1.1943188,0,0,0,0,0,5.6654067,0,0,-0.3894186,6.125372,0,0,8.190689,0,0
"hsa-miR-3912",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3913-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3913-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3914",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3915",-0.94138324,-1.2909518,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3916",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3917",-5.868042,-6.4691525,0,0,0,-0.18254137,-2.158074,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3918",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3919",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3920",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3921",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3922-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3922-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3923",-5.868042,-6.4691525,0,0,0,-0.3628297,-3.0994325,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3924",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3925-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3925-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.530588,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3926",-0.931715,-0.5630026,0,0,0,-8.416856,-5.0744667,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3927-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3927-5p",-5.868042,0.278965,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3928",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3929",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3934-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3934-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.540384,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3935",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3936",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3937",3.958487,3.9556108,0,5.690736,0,1.3961458,-1.104958,0,0,0,0,0,6.5494366,0,0,-1.5704997,6.749469,0,6.351939,7.966367,0,0
"hsa-miR-3938",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3939",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3940-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3940-5p",5.056061,4.6436157,0,6.0695515,6.7245,2.207181,-0.15820742,0,0,0,0,0,7.2606087,0,0,0.5255637,8.594116,7.1169777,6.711137,7.8700314,0,0
"hsa-miR-3941",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3942-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3942-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3943",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3944-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3944-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3945",0.3747127,0.34312487,0,0,0,1.1225066,0.70539284,0,0,0,0,0,0,0,0,-0.29036283,0,0,0,0,0,0
"hsa-miR-3960",11.579608,11.051677,9.9413395,13.51445,13.952899,8.996651,6.212425,0,7.184678,0,6.3797245,9.021735,14.377861,5.611299,8.446438,6.388457,15.355973,12.64354,13.704074,15.30306,4.266614,5.361975
"hsa-miR-3972",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3973",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3974",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3975",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3976",-5.868042,-6.4691525,0,0,0,-2.5341249,-1.6108704,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-3977",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
