"","GSM2445880","GSM2445881","GSM2445882","GSM2445883","GSM2445884","GSM2445885","GSM2445886","GSM2445887","GSM2445888","GSM2445889","GSM2445890","GSM2445891","GSM2445892","GSM2445893","GSM2445894","GSM2445895","GSM2445896","GSM2445897","GSM2445898","GSM2445899","GSM2445900","GSM2445901","GSM2445902","GSM2445903","GSM2445904","GSM2445905","GSM2445906","GSM2445907","GSM2445908","GSM2445909","GSM2445910","GSM2445911","GSM2445912","GSM2445913","GSM2445914","GSM2445915","GSM2445916","GSM2445917","GSM2445918","GSM2445919","GSM2445920"
"hsa-miR-34a-5p",2.24488705912353,2.36737106564853,2.31034012061215,2.30451104180995,2.35049724708413,2.35614381022528,2.30742852519225,2.44890095114513,2.37295209791183,2.35049724708413,2.26903314645524,2.36457243229586,2.37851162325373,2.06004738366994,2.31324585178756,2.22958792274065,2.1243281350022,2.4032677223393,2.36176835941915,2.40053792958373,2.04614178164472,2.26603689399532,2.02502879449152,2.28688114778816,2.29865831556452,2.21101219348551,2.18269229751619,1.94110631094643,2.28392177230762,2.17951105027151,2.13093086982645,2.0703893278914,2.16671544496642,2.19534759832222,2.27500704749987,2.35614381022528,2.24792751344359,2.24792751344359,2.10097764772482,2.24792751344359,2.39231742277876
"hsa-miR-4448",2.72465027173297,2.41953889151378,1.99276843076892,2.32768736417605,2.114367024952,2.53356334821451,2.23878685958712,2.31034012061215,2.19219416528334,2.35049724708413,2.68481873755322,2.37851162325373,2.55581615506164,1.9560566524124,1.65992455840238,1.98913900736823,2.25701061820602,2.46466826700344,2.15704371014558,2.22342254993494,2.18903382439002,2.27798474729977,2.4905701304462,2.36457243229586,2.22032995487956,2.16992500144231,2.5033487351675,1.81966818349646,1.16349873228288,1.29865831556452,2.28392177230762,2.37016428054021,2.38681094647222,2.25398926623079,2.56803210477128,2.50842865253186,1.99276843076892,2.22342254993494,1.95233356636969,2.06004738366994,2.31324585178756
"hsa-miR-7-1-3p",2.48026512205446,2.46466826700344,2.38128337250378,2.11103131238874,2.17632277264046,2.50842865253186,1.91838623444635,1.4905701304462,2.25096157353322,2.46466826700344,2.26903314645524,2.33913738491959,1.82374936030827,2.37851162325373,2.26002565596146,2.48800077083407,2.49825086752783,2.31324585178756,2.26603689399532,2.31324585178756,1.41142624572647,2.19534759832222,2.31034012061215,2.17312743348066,2.43562859405209,2.40871186102943,1.80322703643493,2.35614381022528,2.03913839390696,2.52105073690096,2.45680614923047,2.51349074558812,2.15380533607904,2.29865831556452,2.31034012061215,2.02856915219677,2.14730669878029,2.41683974191283,2.0703893278914,2.46205231879643,2.30158764660319
"hsa-miR-452-5p",2.17951105027151,2.29572302453997,2.66448284036468,2.26002565596146,2.26002565596146,2.19219416528334,1.60880924267552,1.96716860753263,2.16992500144231,2.27202318906105,2.15055967657538,2.24184018356467,2.28392177230762,2.23572705983806,2.24184018356467,2.22958792274065,2.1243281350022,2.03913839390696,2.38681094647222,2.27798474729977,2.04614178164472,2.38404980679516,2.27798474729977,2.19534759832222,2.38128337250378,2.28983446517751,1.9297909977186,2.26603689399532,2.34198574722862,2.33628338786443,2.20789285164133,2.22958792274065,2.36176835941915,2.27798474729977,2.20476675065461,2.36457243229586,2.41683974191283,2.35614381022528,2.16349873228288,2.34198574722862,2.16349873228288
"hsa-miR-876-3p",2.19534759832222,2.34198574722862,2.27798474729977,2.26903314645524,2.26002565596146,2.35614381022528,2.30742852519225,2.28095631383106,2.41413553298445,2.16992500144231,1.790772037862,2.24184018356467,2.06695024392463,2.06004738366994,2.27500704749987,2.35614381022528,2.32481060342048,2.37573453858316,2.0703893278914,2.17632277264046,1.94110631094643,2.28688114778816,2.30158764660319,2.19534759832222,2.31324585178756,2.16027483140859,2.18269229751619,2.0703893278914,2.31324585178756,2.3533232911629,2.36176835941915,2.40053792958373,2.05311133645956,2.19534759832222,2.11769504266975,2.15055967657538,2.22342254993494,2.35049724708413,2.17951105027151,2.24792751344359,2.29278174922785
"hsa-miR-10a-3p",2.15704371014558,2.31614574229336,2.38681094647222,2.26002565596146,2.22958792274065,2.114367024952,1.91838623444635,2.13750352374994,2.25096157353322,2.0703893278914,2.22958792274065,2.22958792274065,2.30742852519225,1.91073266190291,2.1407786557828,2.17312743348066,2.07382023329167,2.18586654531133,2.31324585178756,2.22342254993494,1.80322703643493,2.41953889151378,2.27798474729977,2.29572302453997,2.24184018356467,2.13750352374994,2.14404636961671,2.4276061727819,2.32192809488736,2.35895882583233,2.28392177230762,2.27500704749987,2.29572302453997,2.15704371014558,2.31034012061215,2.35049724708413,2.28688114778816,2.23878685958712,2.114367024952,2.18903382439002,2.25701061820602
"hsa-miR-130b-3p",2.21723071622067,2.16027483140859,2.41413553298445,2.19849415363908,2.26002565596146,1.88362081628567,2.15380533607904,2.32192809488736,2.32192809488736,2.13750352374994,2.21412480535285,2.24184018356467,2.29572302453997,2.06004738366994,2.06004738366994,1.98913900736823,2.23572705983806,2.22650852980868,2.40053792958373,2.12101540096137,2.38404980679516,2.29865831556452,2.24488705912353,2.31903981556254,2.22032995487956,2.11103131238874,2.36176835941915,2.26603689399532,2.27500704749987,2.35895882583233,2.24792751344359,2.34766565630097,2.21101219348551,2.09085343045111,2.20476675065461,2.15055967657538,2.23878685958712,2.15704371014558,2.17312743348066,2.23266075679027,2.16349873228288
"hsa-miR-3615",2.97269265400426,2.74416109557041,2.98185265328974,2.27798474729977,1.94485844580754,2.62760683812965,2.28095631383106,2.51096191927738,2.25096157353322,2.05658352836637,2.40871186102943,2.47248777146274,2.08746284125034,1.93357263826102,1.40599235967584,2.06350294230616,2.24488705912353,2.36737106564853,2.26002565596146,2.17632277264046,2.21412480535285,1.98185265328974,2.16349873228288,2.25398926623079,1.83187724119167,2.1243281350022,2.43562859405209,2.10768786931437,1.62760683812965,1.22650852980868,1.83187724119167,1.93734439215023,2.17951105027151,2.22342254993494,2.59693514238723,2.28688114778816,1.94485844580754,2.37295209791183,2.29278174922785,1.85996954822103,1.9297909977186
"hsa-miR-3613-5p",2.10097764772482,2.07382023329167,2.30451104180995,2.18586654531133,2.35895882583233,2.54101915313356,2.29278174922785,2.03210084316702,2.25096157353322,2.22032995487956,2.19849415363908,2.08746284125034,2.41683974191283,2.11769504266975,2.15055967657538,2.36176835941915,2.24488705912353,2.25398926623079,2.33913738491959,2.31324585178756,2.21412480535285,2.31614574229336,2.10097764772482,2.22342254993494,2.23266075679027,2.19219416528334,2.14404636961671,2.16671544496642,2.0703893278914,2.11103131238874,2.20789285164133,2.33913738491959,2.26002565596146,2.12763327972587,2.36176835941915,2.22032995487956,2.09423606984577,2.22342254993494,2.16349873228288,2.08406426478847,2.14730669878029
"hsa-miR-217",2.22342254993494,2.27500704749987,2.26603689399532,2.28688114778816,2.21723071622067,1.93357263826102,2.15380533607904,2.06004738366994,2.13750352374994,2.25701061820602,2.22958792274065,2.13750352374994,2.29572302453997,2.24488705912353,2.20476675065461,2.20789285164133,2.1407786557828,2.27202318906105,2.27500704749987,2.29278174922785,2.18903382439002,2.23266075679027,1.98913900736823,2.29572302453997,2.35895882583233,2.05658352836637,2.24792751344359,2.41413553298445,2.27500704749987,2.19534759832222,2.23572705983806,2.19219416528334,2.23266075679027,2.22958792274065,2.15704371014558,2.19849415363908,2.23266075679027,2.13422093976063,2.13750352374994,2.12101540096137,2.20789285164133
"hsa-miR-103b",2.25096157353322,2.32481060342048,2.16027483140859,2.26903314645524,2.15380533607904,2.19219416528334,2.22342254993494,2.4032677223393,2.20476675065461,2.16992500144231,2.22958792274065,2.12101540096137,2.29572302453997,2.11769504266975,2.10433665981474,2.16027483140859,1.85598969730848,2.19534759832222,2.26603689399532,2.18586654531133,2.26603689399532,2.25701061820602,2.22650852980868,2.19534759832222,2.30742852519225,2.14730669878029,2.23266075679027,2.26603689399532,2.13750352374994,2.32481060342048,2.34482849699744,2.17951105027151,2.23266075679027,2.09085343045111,2.24792751344359,2.26903314645524,2.19849415363908,2.25398926623079,2.15704371014558,2.15055967657538,2.30158764660319
"hsa-miR-758-3p",2.40871186102943,2.16027483140859,2.20476675065461,2.26002565596146,2.14730669878029,1.93357263826102,2.30742852519225,2.15704371014558,2.25096157353322,2.22032995487956,2.47508488294878,2.10433665981474,2.29572302453997,2.22650852980868,2.17312743348066,2.20789285164133,2.19849415363908,2.39780296186249,2.23878685958712,2.22958792274065,1.6959938131099,2.15055967657538,2.30158764660319,2.19534759832222,2.26303440583379,2.22032995487956,1.99638874644762,2.32481060342048,1.90689059560852,2.19534759832222,2.24792751344359,2.32192809488736,2.114367024952,2.24792751344359,2.27500704749987,2.17632277264046,2.04614178164472,2.36737106564853,2.16671544496642,2.19849415363908,2.35895882583233
"hsa-miR-224-5p",2.89141918684608,2.84799690655495,3.08236196955747,1.81966818349646,2.13093086982645,2.14404636961671,2.22342254993494,2.39231742277876,1.96716860753263,2.11103131238874,2.02147972741045,1.98913900736823,1.63691458035588,2.25398926623079,2.27500704749987,2.15055967657538,2.38404980679516,2.15055967657538,2.03210084316702,2.20476675065461,2.21412480535285,2.17951105027151,2.16349873228288,2.14730669878029,2.07382023329167,2.08406426478847,2.21723071622067,1.98913900736823,2.16027483140859,2.13093086982645,2.39506279951758,2.37851162325373,2.08406426478847,2.09085343045111,2.11769504266975,2.22958792274065,1.78240856492737,2.26903314645524,2.10768786931437,2.16992500144231,2.01077983875324
"hsa-miR-128-1-5p",2.10097764772482,2.18903382439002,2.17632277264046,2.29572302453997,2.26603689399532,2.40871186102943,2.15380533607904,2.4032677223393,2.13750352374994,2.21101219348551,2.33628338786443,2.16671544496642,2.18586654531133,2.10433665981474,2.20476675065461,2.12101540096137,2.30742852519225,2.31324585178756,2.09423606984577,2.12101540096137,2.20163386116965,2.19534759832222,2.18586654531133,2.22342254993494,2.31324585178756,2.22032995487956,2.31614574229336,2.19534759832222,2.16027483140859,2.29572302453997,2.09761079662642,2.31324585178756,2.26002565596146,2.26903314645524,2.07724299893246,2.30451104180995,2.26903314645524,2.15704371014558,2.14404636961671,2.21723071622067,2.03210084316702
"hsa-miR-197-3p",2.89917563048051,2.57288966842058,2.74631276642546,2.24184018356467,2.21101219348551,1.68257329734758,2.11103131238874,1.790772037862,2.18269229751619,2.22958792274065,1.99638874644762,2.17951105027151,1.89141918684608,2.37851162325373,1.84799690655495,2.33342373372519,2.11103131238874,2.28095631383106,2.15704371014558,2.02856915219677,1.83592407425437,1.55090066464752,2.4541758931858,1.98185265328974,2.09085343045111,2.34482849699744,2.23266075679027,2.19534759832222,2.03913839390696,2.16992500144231,1.79493566280354,2.34766565630097,1.91838623444635,2.38956681176273,2.24792751344359,2.27798474729977,2.20789285164133,2.47248777146274,2.22958792274065,2.33628338786443,2.55826763405574
"hsa-miR-8485",2.25096157353322,2.28688114778816,2.24184018356467,2.48026512205446,2.15380533607904,2.54101915313356,2.60880924267552,2.70043971814109,2.0036022366802,1.97452931248388,2.61823865559545,2.03210084316702,2.41683974191283,1.81147103052984,2.26002565596146,2.15055967657538,2.4541758931858,2.26303440583379,2.12763327972587,2.02856915219677,2.55581615506164,1.98185265328974,1.9297909977186,2.31034012061215,1.80322703643493,1.97452931248388,2.73984810269933,1.94110631094643,1.92599941855622,2.09085343045111,2.28392177230762,2.03210084316702,2,2.01077983875324,2.29865831556452,2.31324585178756,1.36737106564853,1.35614381022528,1.91838623444635,1.59454854955035,1.790772037862
"hsa-miR-199b-5p",2.23878685958712,2.34198574722862,2.22650852980868,2.09423606984577,2.0703893278914,1.97819562968165,2.15380533607904,2.03210084316702,2.19219416528334,2.22032995487956,2.15055967657538,2.20476675065461,2.23878685958712,2.25398926623079,2.18586654531133,2.35614381022528,2.33342373372519,2.29865831556452,2.30451104180995,2.09761079662642,1.11103131238874,2.20789285164133,2.08746284125034,2.33342373372519,2.09085343045111,2.16992500144231,1.75274859140713,2.13750352374994,2.03913839390696,2.28392177230762,2.16671544496642,2.16671544496642,2.01792190799726,2.19534759832222,2.07724299893246,2.24184018356467,2.23878685958712,2.3305584000308,2.10768786931437,2.27798474729977,2.16349873228288
"hsa-miR-4492",2.31324585178756,2.11103131238874,2.03210084316702,1.75274859140713,1.98550043030488,2.35614381022528,2.20789285164133,2.19849415363908,1.77399632511117,1.40053792958373,2.41683974191283,1.70043971814109,2.04614178164472,2.25398926623079,2.49825086752783,2.12101540096137,2.03562390973072,2.12763327972587,1.91073266190291,1.48542682717024,2.47508488294878,2.12101540096137,1.77820857639809,2.14730669878029,1.6915341649192,2.16027483140859,2.7158933705476,2.53356334821451,2.16992500144231,2.36737106564853,2.48284828306847,2.17951105027151,2.4276061727819,2.31034012061215,2.42223300068305,2.54349588342577,1.8073549220576,1.80322703643493,2.16349873228288,1.50589092972996,2.07382023329167
"hsa-miR-323b-3p",3.0496307677246,2.78659636189081,3.35191096110308,1.84799690655495,2.09761079662642,1.76128527336162,1.53106949272595,1.790772037862,1.94860084749336,1.86789646399265,2.02147972741045,1.93734439215023,1.73984810269933,2.04264433740849,1.84799690655495,1.89917563048051,2.01435529297707,1.89917563048051,1.75702324650746,1.96347412397489,2.30158764660319,1.799087306074,1.74416109557041,2.0496307677246,1.7311832415722,2.26603689399532,2.19849415363908,2.24488705912353,2.26603689399532,2.27798474729977,2.15055967657538,2.13750352374994,2.31903981556254,2.23878685958712,2.34198574722862,2.16349873228288,2.18269229751619,2.07724299893246,2.26903314645524,2.19849415363908,2.13093086982645
"hsa-miR-20b-5p",2.48800077083407,2.43295940727611,2.28392177230762,2.18586654531133,2.03913839390696,1.68257329734758,2.28095631383106,2.15704371014558,2.16027483140859,2.24792751344359,2.11103131238874,2.25398926623079,1.82374936030827,1.99276843076892,2.01435529297707,2.34198574722862,2.24488705912353,2.36737106564853,1.97452931248388,2.28688114778816,1.83592407425437,2.02502879449152,2.15055967657538,2.14730669878029,2.13422093976063,2.31034012061215,1.75274859140713,2.0703893278914,2.16027483140859,2.05311133645956,2.27202318906105,2.12101540096137,2.15380533607904,2.19534759832222,2.39780296186249,1.97085365434048,2.09423606984577,2.30451104180995,2.02502879449152,2.21723071622067,2.07382023329167
"hsa-miR-128-2-5p",2.29278174922785,2.09423606984577,2.04264433740849,1.84799690655495,2.39780296186249,2.19219416528334,2.57046293102604,2.51096191927738,2.09761079662642,2.19219416528334,2.09085343045111,2.03210084316702,2,2.27202318906105,2.16349873228288,2.28688114778816,2.37573453858316,2.17632277264046,1.99276843076892,2.02856915219677,2.41413553298445,1.9560566524124,2.16349873228288,1.91838623444635,2.06004738366994,2.13750352374994,2.44360665147561,1.81966818349646,1.85996954822103,2.06695024392463,1.93357263826102,2.03210084316702,1.70487196445635,2.02502879449152,2.05658352836637,2.19849415363908,1.92599941855622,2.18586654531133,2.09423606984577,2.24184018356467,2.19219416528334
"hsa-miR-378h",2.17312743348066,2.25096157353322,2.19219416528334,1.97085365434048,1.91838623444635,1.93357263826102,1.87970576628229,1.84398384404833,2.02147972741045,2.13750352374994,2.09085343045111,2.0703893278914,2.08746284125034,2.08746284125034,2.1407786557828,2.09423606984577,2.1407786557828,2.0036022366802,1.99276843076892,2.04264433740849,2.16671544496642,2.04614178164472,1.91073266190291,2,2.09085343045111,2.21101219348551,2.14404636961671,2.38681094647222,2.26002565596146,2.34766565630097,2.31614574229336,2.33913738491959,2.30451104180995,2.25398926623079,2.31034012061215,2.22032995487956,2.12763327972587,2.24792751344359,2.22032995487956,2.10768786931437,2.17951105027151
"hsa-miR-203b-5p",1.98913900736823,2.29572302453997,2.1243281350022,1.90303827011291,2.08746284125034,1.47508488294878,2.26603689399532,2.17951105027151,2.13750352374994,2.16992500144231,2.04614178164472,1.93734439215023,2.15704371014558,2.16671544496642,2.114367024952,2.19849415363908,2.01435529297707,2.22650852980868,2.28095631383106,2.02856915219677,2.26603689399532,2.15055967657538,2.22650852980868,2.18269229751619,2.18586654531133,2.22032995487956,1.96347412397489,2.16671544496642,2.11103131238874,2.1407786557828,1.86789646399265,2.15055967657538,2.16671544496642,2.13750352374994,2.05658352836637,2.02856915219677,2.15704371014558,2.25398926623079,2.02502879449152,2.22342254993494,2.25701061820602
"hsa-miR-200b-3p",2.19534759832222,2.09423606984577,2.1243281350022,1.94860084749336,2.0703893278914,2.21723071622067,2.03913839390696,2.06004738366994,2.13750352374994,2.0703893278914,1.99638874644762,2.27500704749987,2.02502879449152,1.78240856492737,2.09085343045111,2.13750352374994,1.97085365434048,2.18586654531133,2.19849415363908,2.15380533607904,2.31614574229336,1.9560566524124,2.19534759832222,2.0496307677246,2.16349873228288,2.13750352374994,2.05311133645956,1.94110631094643,1.90689059560852,2,2.20789285164133,1.59454854955035,2.01792190799726,2.25398926623079,1.91456452349394,2.04614178164472,2.09423606984577,2.25398926623079,2.0703893278914,2.16992500144231,2.14730669878029
