"","GSM980306","GSM980307","GSM980308","GSM980309","GSM980310","GSM980311","GSM980312","GSM980313","GSM980314","GSM980315","GSM980316","GSM980317","GSM980318","GSM980319","GSM980320","GSM980321","GSM980322","GSM980323","GSM980324","GSM980325"
"hsa-miR-548b-5p",-0.148,-0.169,-0.158,-0.101,0.148,-0.029,0.024,0.14,-0.006,0.006,0.04,0.078,0.195,0.045,-0.006,-0.052,-0.119,-0.014,0.218,0.043
"hsa-miR-548b-3p",0.251,0.061,0.139,-0.181,-0.056,-0.092,-0.175,0.01,0.396,-0.213,0.053,0.105,0.055,-0.051,-0.01,0.293,-0.025,-0.068,0.017,0.225
"hsa-miR-588",-0.011,0.888,0.049,0.343,0.176,0.522,-0.136,-0.047,0.424,-0.219,0.046,-0.119,-0.02,-0.052,0.207,0.059,0.36,0.207,0.056,-0.117
"hsa-miR-589-5p",-1.753,0.053,-0.527,0.372,0.866,2.04,-0.053,1.767,-0.544,1.153,0.453,1.626,-0.105,-1.3,0.839,1.439,-1.044,1.7,1.628,1.475
"hsa-miR-589-3p",-2.593,0.119,-0.612,1.636,0.953,1.263,-0.487,1.441,-1.09,1.504,1.215,0.9,-1.576,-2.15,1.115,0.861,-0.119,0.745,0.821,0.804
"hsa-miR-550a-5p",-4.826,0.949,0.029,0.315,-0.004,0.039,0.004,-0.151,-0.504,0.24,0.579,0.031,-0.74,-5.902,0.482,0.593,0.495,0.08,0.051,-0.101
"hsa-miR-550a-3p",-4.462,-0.603,0.823,-0.383,1.024,1.844,-0.079,1.76,0.079,1.301,0.801,1.091,-1.383,-2.833,1.259,0.611,-1.279,1.821,1.63,0.937
"hsa-miR-590-5p",0.043,-0.122,-0.1,-0.04,0.196,0.497,0.178,0.427,-0.037,-0.029,0.224,0.799,-0.207,-0.221,0.158,-0.12,0.117,0.4,0.011,0.683
"hsa-miR-590-3p",0.233,0.079,0.007,0.154,-0.155,0.401,-0.155,-0.13,0.092,-0.082,-0.099,-0.071,0.085,-0.055,0.039,-0.19,0.148,0.069,-0.275,-0.109
"hsa-miR-591",0.482,0.056,0.014,0.05,0.056,0.019,0.305,-0.132,-0.013,-0.064,-0.28,0.004,-0.063,-0.087,-0.071,0.046,0.614,0.183,-0.004,0.046
"hsa-miR-592",0.073,0.327,-0.323,0.357,-0.316,-0.208,0.558,-0.097,-0.424,0.08,0.146,-0.041,-0.088,-0.088,0.041,-0.219,-0.115,-0.046,-0.291,-0.202
"hsa-miR-593-5p",0.131,0.816,-0.094,-0.329,0.762,0.207,0.374,0.256,0.253,0.118,-0.075,0.012,-0.238,0.377,0.051,0.235,-0.086,-0.027,-0.012,0.293
"hsa-miR-593-3p",-0.159,0.008,0.039,-0.395,0.115,0.091,0.097,-0.372,0.332,-0.008,-0.234,-0.092,-0.129,0.02,-0.175,0.065,0.123,0.129,-0.097,0.022
"hsa-miR-595",-0.89,0.261,0.776,0.202,0.541,0.412,-0.965,-0.345,-0.256,-0.539,0.377,0.466,-1.096,-0.466,0.263,0.805,0.611,0.355,0.594,0.881
"hsa-miR-596",-0.386,0.002,0.117,-0.326,0.57,0.267,-0.511,-0.562,-0.591,0.539,0.708,0.678,-0.202,-0.619,0.684,0.562,-0.169,0,-0.089,0.401
"hsa-miR-597-5p",-0.115,-0.086,0.022,-0.16,-0.161,0.128,-0.28,0.418,0.033,-0.014,0.141,-0.192,0.622,0.409,0.252,-0.384,0.484,-0.088,0.246,0.148
"hsa-miR-598-3p",1.137,0.113,-0.512,-0.004,-0.169,-0.054,0.05,0.062,0,-0.384,-0.305,-0.048,-0.089,0.065,-0.109,0.155,-0.115,-0.197,0,0.059
"hsa-miR-599",1.134,0.333,0.442,-0.158,0.042,-0.11,0.501,0.004,0.397,-0.085,0.155,0.003,0.339,-0.133,-0.02,-0.07,0.146,-0.054,0.002,0.178
"hsa-miR-548a-5p",-0.587,0.413,0.141,-0.34,0.122,-0.09,-0.153,-0.436,-0.265,-0.185,0.002,-0.181,1.223,-0.007,0.116,-0.002,0.356,0.028,-0.062,-0.01
"hsa-miR-600",-0.49,-0.147,0.174,0.429,0.049,0.115,-0.042,-0.167,0.025,-0.285,0.029,-0.036,0.269,-0.336,0.088,-0.044,0.591,0.189,0.353,-0.236
"hsa-miR-601",0.025,-0.117,0.048,-0.383,0.459,0.176,-0.589,0.027,0.454,-0.225,0.16,-0.249,-0.264,-0.236,0.041,0.49,0.149,0.736,0.361,0.211
"hsa-miR-602",-1.147,0.102,0.621,-0.712,0.534,0.766,-1.345,1.388,-0.574,0.288,0.628,0.016,-1.746,-1.24,-0.082,0.913,-0.485,0.801,-0.268,-0.016
"hsa-miR-603",3.725,-0.141,-0.187,1.849,-0.383,0.777,2.593,-0.152,-0.231,0.174,0.245,0.026,0.072,0.275,-0.189,-0.476,-0.04,0.243,0.75,-0.236
"hsa-miR-604",-0.129,-0.118,1.025,0.051,-0.201,0.438,-0.016,0.137,0.613,0.201,0.032,-0.293,0.228,0.033,-0.006,0.092,0.113,0.314,-0.075,-0.098
"hsa-miR-605-5p",-0.366,-0.202,0.258,-0.082,0.204,0.545,0.039,0.176,-0.051,0.262,0.77,0.035,-0.387,-0.324,0.611,-0.277,-0.213,0.205,0.081,0.093
"hsa-miR-606",0.481,0.236,-0.3,0.421,-0.31,0.102,0.1,0.018,-0.312,0.223,-0.08,0.123,0.051,-0.137,-0.336,0.052,0.091,-0.08,0.422,-0.362
"hsa-miR-607",-0.31,0.133,0.535,1.042,-0.202,0.243,0.929,0.097,0.443,-0.03,-0.177,0.085,-0.031,-0.085,0.099,0.355,0.189,0.138,-0.094,-0.211
"hsa-miR-608",-0.626,0.071,1.076,-0.236,-0.031,0.091,0.313,-0.196,0.029,-0.044,0.056,0.415,-0.445,-0.489,0.289,0.155,-0.131,0.361,0.023,-0.152
"hsa-miR-609",0.455,-0.048,0.266,-0.087,-0.294,-0.093,0.084,0.253,-0.221,-0.101,-0.222,0.135,-0.112,0.603,0.219,0.525,0.172,-0.211,0.248,0.061
"hsa-miR-610",-2.092,-0.731,0.678,0.064,1.189,0.89,-2.335,0.868,-0.064,0.881,1.515,1.466,-1.856,-2.619,1.4,1.215,-1.482,0.916,0.853,0.696
"hsa-miR-611",0.391,0.215,-0.06,0.12,-0.08,0.046,0.013,-0.223,-0.11,-0.059,0.009,0.029,-0.001,1.414,0.001,0.004,0.522,-0.259,-0.365,0.21
"hsa-miR-612",-0.022,-0.226,0.125,-0.222,-0.177,0.027,-0.027,0.283,-0.038,-0.261,0.024,0.638,-0.342,-0.101,0.041,0.077,-0.395,0.07,-0.006,0.006
"hsa-miR-613",0.32,0,-0.17,-0.038,0.218,-0.082,0.053,0.099,0,-0.046,0.251,0.752,-0.009,-0.194,0.335,-0.055,-0.116,-0.059,0.101,0.165
"hsa-miR-614",0.637,0.205,0.241,0.06,-0.1,-0.044,0.2,-0.116,0.156,0.15,-0.086,-0.089,0.739,0.093,0.03,0.462,-0.099,-0.19,-0.232,0.03
"hsa-miR-615-5p",0.032,0.457,-0.136,-0.207,-0.071,0.105,0.992,0.223,0.011,-0.071,-0.13,0.596,-0.217,0.25,0.108,-0.321,-0.455,-0.039,0.268,-0.06
"hsa-miR-615-3p",0.077,-0.051,0.148,-0.609,-0.624,0.574,-0.646,-0.533,-0.353,0.268,0.384,-0.313,-0.809,-0.429,-0.5,0.307,-0.353,0.198,-0.03,0.235
"hsa-miR-616-5p",0.536,-0.086,-0.14,0.031,0.106,0.137,-0.084,-0.076,0.816,-0.031,0.371,0.425,1.969,1.3,0.285,0.172,0.426,-0.222,-0.254,0.126
"hsa-miR-616-3p",-0.702,-0.641,-0.277,0.23,0.242,0.001,-0.705,-0.001,-0.354,1.259,1.285,0.708,0.02,-0.551,1.566,0.603,0.401,1.236,0.942,1.399
"hsa-miR-548c-5p",-0.826,-0.399,-0.009,-0.237,0.238,0.832,-0.114,0.1,0.037,0.54,0.666,0.426,0.225,-0.458,0.009,0.861,-0.085,0.153,0.695,0.902
"hsa-miR-548c-3p",0.105,0.127,-0.011,0.717,-0.181,-0.065,-0.271,-0.064,0.232,-0.044,-0.025,-0.008,0.008,0.039,0.234,0.189,-0.014,-0.037,-0.044,0.047
"hsa-miR-617",0.52,-0.302,-0.344,0.287,-0.06,0.024,0.453,0.157,0.018,0.321,-0.018,-0.359,-0.132,0.143,-0.089,-0.47,-0.081,-0.345,-0.063,0.149
"hsa-miR-618",0.166,-0.069,0.315,0.543,-0.025,-0.26,0.072,0.123,0.201,0.167,-0.027,-0.284,0.082,-0.171,-0.158,0.235,0.02,-0.045,0.07,-0.211
"hsa-miR-619-3p",-0.094,0.234,-0.059,0.051,-0.239,0.236,0.24,-0.465,0.285,0.035,0.059,-0.281,0.001,-0.002,-0.031,-0.227,0.067,-0.095,-0.007,-0.034
"hsa-miR-620",-0.004,-0.359,0.197,0.005,0.166,0.238,0.441,-0.074,0.264,0.004,-0.262,0.004,0.158,0.064,-0.311,-0.031,0.043,-0.349,0.054,0.164
"hsa-miR-621",0.788,0.445,-0.037,0.039,-0.004,0.171,0.286,0.061,-0.194,0.21,0.03,-0.095,0.503,0.065,-0.128,0.135,-0.289,-0.14,-0.105,-0.007
"hsa-miR-622",0.013,-0.035,0.486,-0.304,-0.124,-0.175,0.135,-0.015,-0.222,0.232,-0.133,-0.413,0.123,0.197,-0.046,-0.076,-0.013,-0.094,0.227,0.043
"hsa-miR-623",-0.956,0.06,0.231,-0.462,0.63,0.109,-0.573,-0.36,0.245,1.054,0.572,0.185,-1.17,-0.226,0.292,1.306,0.484,0.383,-0.06,0.177
"hsa-miR-624-5p",-0.09,-0.354,-0.297,-0.189,0.406,0.729,-0.146,0.328,-0.006,0.95,0.006,0.291,0.64,1.005,0.752,-0.316,0.373,0.995,0.97,0.873
"hsa-miR-624-3p",0.181,0.729,0.09,-0.163,0.005,-0.041,0.093,-0.009,0.37,-0.113,-0.087,-0.018,0.011,-0.34,0.093,-0.17,0.297,0.155,-0.059,0.311
"hsa-miR-625-5p",-5.419,-0.382,0.578,-0.332,-0.038,0.354,-1.789,0.592,0.038,0.7,0.04,0.756,-1.111,-7.122,0.234,0.593,0.602,0.772,0.776,1.099
"hsa-miR-625-3p",-0.44,0.391,0.256,-0.137,-0.023,0.006,-0.003,0.263,-0.212,-0.04,0.235,-0.248,-0.045,0.04,0.583,0.018,0.043,0.149,0.496,0.003
"hsa-miR-626",0.676,0.528,0.377,-0.3,-0.18,-0.227,0.088,0.049,0.074,0.152,-0.064,0.031,0.113,-0.031,-0.069,-0.154,0.633,-0.209,-0.107,-0.079
"hsa-miR-627-5p",-0.42,-0.307,-0.21,-0.238,1.464,1.116,-0.74,1.392,-0.025,1.465,1.58,1.779,0.025,-0.437,1.355,1.4,0.379,1.41,1.707,2.711
"hsa-miR-628-5p",-0.52,-1.108,-0.835,1.12,0.136,0.202,1.195,-0.39,-0.841,0.399,0.084,0.799,-0.992,-1.002,-0.133,-0.544,0.286,0.296,0.473,0.18
"hsa-miR-628-3p",-6.273,-0.665,-0.006,-0.201,0.615,0.758,-1.779,0.645,0.375,0.693,0.738,0.859,-1.253,-5.987,0.866,1.249,0.006,0.796,0.36,0.545
"hsa-miR-629-5p",-5.711,0.335,0.488,-0.123,-0.153,-0.054,-1.935,0.173,0.162,0.659,0.753,0.613,0.054,-3.668,0.342,0.693,-0.451,0.604,0.587,0.351
"hsa-miR-629-3p",-1.933,-1.905,-0.782,-0.586,0.883,1.258,-2.682,1.101,-0.336,0.945,0.184,0.979,-2.906,-0.896,1.461,-0.278,-1.121,1.424,1.511,0.536
"hsa-miR-630",0.44,0.272,-0.004,-0.315,-0.174,0.006,0.299,-0.273,0.057,-0.162,-0.232,-0.211,0.216,0.624,0.108,-0.165,-0.001,-0.032,0.052,-0.053
"hsa-miR-631",1.313,-0.276,-0.196,0.303,0.035,1.088,0.55,0.684,0.005,0.392,0.193,-0.005,-0.209,-0.068,-0.114,0.59,-0.335,0.041,0.141,0.844
"hsa-miR-33b-5p",-0.013,0.507,0.519,0.266,0.013,-0.325,-0.608,-0.121,0.531,0.06,-0.013,0.081,0.52,-0.46,-0.152,-0.085,0.451,0.126,0.275,-0.141
"hsa-miR-33b-3p",-0.032,-0.055,-0.792,-0.588,0.181,0.061,-0.526,0.48,0.281,0.129,-0.162,0.29,0.057,-0.108,0.562,-0.133,-0.26,0.179,0.097,0.437
"hsa-miR-632",-0.173,0.087,0.181,0.828,0.042,0.355,-0.427,-0.052,0.618,-0.067,-0.088,0.443,1.072,0.567,0.138,0.06,0.547,-0.04,-0.063,-0.203
"hsa-miR-633",1.633,-0.022,-0.173,-0.204,-0.269,-0.354,0.422,0.215,0.343,-0.256,0.054,0.126,0.088,1.414,0.492,-0.075,0.491,0.139,-0.178,-0.013
"hsa-miR-634",1.15,0.558,0.35,0.362,0.001,-0.001,0.46,-0.028,0.227,0.111,0.323,-0.213,-0.277,0.367,0.281,-0.03,-0.136,0.027,-0.102,0.135
"hsa-miR-635",0.558,0.063,-0.182,1.244,0.011,0.107,0.357,-0.16,-0.077,-0.016,0.484,0.07,0.059,2.348,-0.177,-0.011,-0.048,0.11,0.357,-0.088
"hsa-miR-636",-3.171,-0.66,0.776,-0.062,1.599,1.442,-1.559,1.196,0.062,1.36,0.72,1.44,-3.165,-3.255,1.428,0.926,-1.95,1.469,1.258,1.011
"hsa-miR-637",-1.124,-0.468,1.497,0.083,0.457,0.558,-0.77,0.684,-0.721,0.89,1.055,0.765,-0.056,-0.167,0.08,1.197,-0.331,0.056,1.012,0.534
"hsa-miR-638",-0.131,0.329,0.489,0.03,0.574,0.391,-0.254,0.506,0.368,0.334,0.239,-0.183,-1.699,0.017,-0.223,0.313,-0.017,-0.144,-0.019,-0.295
"hsa-miR-639",-0.682,0.546,0.702,0.636,0.079,0.007,-0.04,-0.007,0.691,0.311,0.433,0.066,0.659,-1.465,0.195,0.903,0.672,-0.098,-0.192,-0.437
"hsa-miR-640",-0.683,-0.859,-0.615,0.653,0.323,0.613,0.115,-0.062,-0.225,0.894,0.046,0.477,-0.403,0.033,-0.049,-0.419,0.082,-0.06,0.026,0.767
"hsa-miR-641",-0.902,-0.18,-0.441,-0.674,1.412,1.318,-0.908,1.815,0.034,1.862,2.124,1.681,-0.541,-0.761,2.57,1.515,0.269,2.777,1.98,2.825
"hsa-miR-642a-5p",-0.403,-0.055,0.481,-0.506,-0.126,0.505,0.683,-0.235,-0.099,0.145,-0.42,0.077,-0.125,0.001,0.17,-0.361,0.1,0.051,0.08,-0.001
"hsa-miR-643",2.094,-0.242,-0.073,-0.228,-0.242,0.414,-0.179,-0.037,-0.274,-0.022,0.013,0.317,0.852,0.044,0.59,0.359,0.112,0.413,0.721,0.34
"hsa-miR-644a",-0.105,0.19,-0.091,-0.042,-0.015,-0.017,-0.056,0.14,-0.027,0.229,0.281,0.48,0.328,0.088,0.047,0.204,0.099,-0.114,-0.057,0.242
"hsa-miR-645",-0.276,0.072,0.058,0.652,-0.206,0.005,-0.232,0.041,0.177,-0.004,-0.095,0.004,0.024,0.426,0.024,-0.428,-0.254,-0.015,0.349,0.228
"hsa-miR-646",0.321,0.128,-0.185,0.307,-0.366,-0.192,-0.423,-0.369,0.286,-0.044,0.03,-0.189,0.853,0.266,-0.236,0.138,-0.414,-0.305,-0.071,0.056
"hsa-miR-647",-0.455,-0.319,-0.129,0.834,0.26,0.35,0.036,-0.139,0.483,1.182,0.626,-0.345,0.487,1.305,0.493,-0.036,-0.19,0.089,0.118,0.132
"hsa-miR-648",-0.818,0.671,0.297,0.303,0.281,0.334,-0.016,0.008,0.499,-0.269,0.21,0.227,0.194,-1.753,-0.008,0.238,-0.197,0.113,0.441,-0.146
"hsa-miR-649",0.041,-0.035,-0.003,-0.192,0.094,0.003,0.171,-0.298,-0.404,-0.017,0.149,0.189,-0.173,0.123,-0.291,-0.015,-0.116,-0.177,-0.341,-0.092
"hsa-miR-650",-0.302,-0.016,0.186,-0.559,-0.017,0.043,-0.242,-0.457,0.016,-0.23,-0.169,-0.024,0.569,-0.541,0.141,0.22,-0.275,0.017,-0.053,-0.287
"hsa-miR-651-5p",-0.107,-0.277,0.043,0.112,-0.294,-0.244,0.077,-0.287,0.293,0.037,0.073,0.07,0.144,-0.255,-0.354,-0.271,0.286,-0.122,0.179,-0.267
"hsa-miR-652-3p",-0.387,0.025,0.196,-0.426,0.232,0.127,-0.181,0.046,-0.025,0.114,0.142,0.044,-0.588,-0.435,0.235,0.042,0.04,-0.034,0.065,0.035
"hsa-miR-548d-5p",1.621,0.136,0.372,0.14,-0.014,0.285,0.805,0.122,-0.144,-0.148,-0.243,-0.145,0.136,0.012,-0.265,0.357,0.134,-0.371,-0.012,0.082
"hsa-miR-548d-3p",-0.386,0.254,-0.415,0.11,-0.183,0.077,0.317,-0.009,0.242,-0.168,0.352,0.687,0.957,-0.651,0.295,0.009,0.263,-0.22,0.297,-0.059
"hsa-miR-661",0.008,0.561,0.998,-0.023,-0.116,0.332,0.015,-0.108,0.316,-0.196,0.017,0.506,0.176,-0.326,-0.072,0.217,0.107,-0.008,-0.042,0.358
"hsa-miR-662",0.944,-0.028,0.093,-0.01,0.576,0.465,-0.373,-0.013,0.021,0.267,0.361,0.237,-0.557,-0.471,-0.051,0.25,0.692,0.015,0.01,-0.191
"hsa-miR-663a",-2.791,-0.15,0.328,-0.619,0.105,0.09,-1.505,0.829,0.228,0.014,0.193,0.033,-2.901,-6.001,-0.287,0.861,-0.945,-0.063,-0.393,-0.014
"hsa-miR-449b-5p",-0.489,0.718,-0.185,0.257,-0.165,0.425,-0.452,-0.074,0.029,-0.244,-0.029,0.235,-0.208,-0.212,0.307,0.498,0.048,0.767,-0.101,0.251
"hsa-miR-449b-3p",-1.131,-0.327,1.011,0.387,0.015,0.241,0.085,0.718,-0.922,0.95,-0.015,-0.054,-0.974,0.063,2.194,-0.453,-0.633,0.847,0.037,0.453
"hsa-miR-653-5p",0.388,0.243,-0.403,0.278,0.017,0.322,-0.119,0.054,-0.009,0.069,0.123,0.158,0.248,-0.095,0.049,-0.365,-0.104,0.006,-0.006,-0.203
"hsa-miR-411-5p",0.087,0.108,-0.065,0.044,0.476,-0.314,-0.368,-0.224,-0.25,-0.214,-0.152,0.068,-0.044,0.107,-0.212,0.061,-0.33,-0.121,-0.08,-0.204
"hsa-miR-411-3p",-0.256,-0.055,0.05,0.04,0.049,-0.282,0.027,-0.208,0.161,0.127,0.077,-0.04,0.193,0.468,0.225,-0.207,0.335,-0.25,-0.027,-0.322
"hsa-miR-654-5p",-0.143,0.015,-0.23,-0.383,0.153,-0.014,-0.083,-0.39,-0.101,-0.09,-0.249,-0.031,-0.526,0.292,0.053,0.088,-0.062,0.019,0.659,0.866
"hsa-miR-654-3p",0.426,-0.066,-0.085,-0.29,0.035,0.102,-0.284,-0.194,-0.356,-0.477,-0.331,-0.035,-0.242,-0.446,0.221,-0.195,-0.284,0.633,0.611,0.193
"hsa-miR-655-3p",-0.266,-0.001,0.083,0.203,0.038,0.166,0.13,0.122,-0.142,0.317,-0.205,-0.123,-0.281,0.44,-0.031,-0.27,0.242,0.001,-0.219,0.228
"hsa-miR-656-3p",-0.313,0.007,-0.196,0.002,0.096,0.095,0.346,-0.011,0.067,-0.279,0.005,-0.005,0.281,0.046,0.408,-0.102,-0.135,-0.108,-0.255,0.08
"hsa-miR-549a-3p",1.344,1.663,0.135,-0.119,-0.08,0.181,-0.132,-0.009,0.831,0.009,-0.187,0.085,0.759,-0.036,-0.043,-0.159,0.412,0.193,-0.059,0.044
"hsa-miR-657",0.016,0,-0.21,0.346,-0.14,0.169,0.326,-0.016,0.125,0.134,-0.077,-0.119,0.135,0.19,0.153,0,-0.023,0.004,-0.014,0.033
"hsa-miR-658",-0.704,-1.286,-0.013,0.137,0.551,-0.07,-0.942,0.965,-0.587,0.269,-0.309,0.796,-0.585,-2.081,0.215,0.659,-0.612,0.087,1.058,0.652
"hsa-miR-659-3p",-0.431,-0.133,0.291,-0.269,0.44,0.387,0.392,0.195,-0.703,0.399,-0.152,-0.418,-0.005,1.265,0.262,-0.04,-0.507,0.953,0.555,0.311
"hsa-miR-660-5p",-2.025,-0.094,0.295,0.667,-0.138,0.32,-0.157,0.01,0.413,-0.01,0.214,0.239,-0.506,-2.726,0.212,0.109,0.857,0.04,0.026,0.351
"hsa-miR-421",-6.829,-0.104,0.301,0.178,0.166,0.104,-0.569,0.303,-0.151,0.336,0.413,0.123,-0.572,-3.655,0.218,0.572,0.291,0.275,-0.106,0.31
"hsa-miR-542-5p",-2.868,-0.028,-1.383,-1.398,-0.158,0.192,-2.116,0.799,-1.018,0.926,0.839,0.859,-2.066,-2.224,2.001,-0.048,-1.159,1.135,0.939,0.343
"hsa-miR-542-3p",-0.146,1.707,1.156,0.036,-0.07,-0.328,-0.038,-0.406,0.904,0.349,0.304,-0.016,0.17,-0.254,0.047,0.065,1.626,-0.076,0.312,0.066
"hsa-miR-758-3p",0.545,0.081,-0.032,0.087,-0.293,-0.249,0.017,-0.115,0.183,-0.097,0.275,-0.388,-0.06,-0.134,0.164,-0.081,0.062,-0.128,-0.033,-0.017
"hsa-miR-1264",1.29,0.304,-0.071,0.094,0.046,0.024,0.004,-0.151,0.099,-0.014,-0.135,-0.199,0.232,0.001,-0.189,0.089,0.193,-0.112,0.502,0.2
"hsa-miR-671-5p",-2.235,-2.479,-1.146,-1.469,0.07,-0.392,-2.546,0.029,-1.459,0.686,-0.029,0.113,-2.89,-1.442,-0.138,-0.186,-0.775,0.381,0.314,0.155
"hsa-miR-671-3p",-0.699,-0.578,0.063,-0.02,1.591,1.394,-0.868,2.377,-0.487,1.533,0.802,2.194,-1.156,-0.345,2.003,0.493,-1.25,1.709,1.944,1.447
"hsa-miR-668-3p",-0.126,-0.695,-0.112,-0.626,0.373,0.872,0.128,0.521,-0.172,0.319,0.209,0.049,-0.545,-0.748,-0.144,-0.009,-0.519,0.009,0.198,0.034
"hsa-miR-767-5p",0.044,0.016,-0.105,0.023,-0.088,0.125,0.015,-0.047,0.018,-0.298,-0.02,-0.106,0.105,0.131,-0.15,-0.427,0.161,-0.017,-0.217,-0.229
"hsa-miR-767-3p",0.269,0.002,-0.017,0.118,0.054,-0.002,-0.371,-0.052,0.012,0.244,0.236,-0.345,-0.01,0.107,-0.038,0.203,0.051,-0.52,-0.181,-0.054
"hsa-miR-1224-5p",-3.769,0.446,-0.364,0.087,0.958,0.93,-3.888,1.042,-1.035,1.179,0.825,0.421,-3.61,-0.087,1.06,1.106,-0.444,0.649,0.26,0.442
"hsa-miR-1224-3p",1.006,-0.002,0.002,-0.266,0.346,0.09,-0.425,-0.005,-0.432,-0.104,-0.343,0.381,0.285,1.6,0.447,0.018,-0.355,0.117,-0.022,0.03
"hsa-miR-320b",-0.415,0.624,0.229,0.387,0.3,0.113,0.098,0.042,-0.265,0.267,0.399,-0.094,-0.319,-0.423,0.392,0.501,0.261,-0.011,0.011,-0.037
"hsa-miR-320c",-0.502,0.625,0.231,0.464,0.244,0.048,0.071,0.125,-0.176,0.197,0.419,-0.038,-0.511,-1.074,0.168,0.437,0.318,-0.039,-0.024,0.024
"hsa-miR-1296-5p",-1.848,-1.801,-0.064,-0.128,0.228,0.491,-1.055,-0.582,-1.281,0.011,-0.371,-0.011,-1.334,-1.527,0.337,-0.397,-0.516,0.26,0.282,0.334
"hsa-miR-1468-5p",-0.306,0.443,0.085,-0.303,-0.191,-0.058,-0.094,0.237,-0.16,0.144,0.452,0.203,-0.259,-0.233,-0.419,0.122,0.263,-0.121,-0.099,-0.21
"hsa-miR-1323",0.091,0.389,-0.304,1.95,-0.104,0.031,1.485,0.029,-0.295,0.298,0.759,-0.048,-0.102,-0.02,-0.412,-0.193,-0.222,-0.278,0.04,0.031
"hsa-miR-1271-5p",-2.925,-2.614,-1.816,-3.179,-0.324,0.092,-2.888,0.025,-2.707,0.26,-0.025,-0.524,-3.078,-2.322,0.783,-1.769,-3,0.651,1.089,0.115
"hsa-miR-1301-3p",-6.482,0.027,-0.027,-0.185,0.38,0.431,-0.385,0.094,-0.667,0.658,0.864,0.31,-1.905,-6.401,0.981,0.636,0.338,0.268,0.356,0.368
"hsa-miR-454-5p",0.108,0.086,0.361,-0.024,0.068,0.059,0.662,-0.063,-0.01,0.198,0.39,-0.187,-0.166,1.106,0.092,0.244,-0.175,0.384,0.01,-0.024
"hsa-miR-454-3p",-6.447,-0.645,0.081,0.499,0.178,0.333,-1.603,0.423,0.286,0.264,0.023,1.058,-0.197,-6.174,0.603,0.87,-0.365,0.706,-0.023,0.724
"hsa-miR-1185-5p",-0.181,-0.066,0.034,0.147,0.018,-0.157,0.405,0,-0.127,0.046,-0.132,-0.34,0.231,-0.069,0.05,-0.297,-0.314,-0.121,-0.012,-0.192
"hsa-miR-449c-5p",-0.03,-0.031,0.03,-0.18,0.04,0.303,0.096,0.048,0.242,-0.082,-0.275,0.086,0.556,-0.143,0.332,-0.053,-0.315,-0.172,0.073,-0.03
"hsa-miR-449c-3p",0.171,-0.104,-0.17,0.184,-0.042,0.161,0.067,-0.3,-0.013,-0.22,-0.042,-0.158,1.107,0.127,0.129,-0.201,0.485,-0.025,0.027,-0.02
"hsa-miR-1283",-0.44,0.074,-0.171,-0.359,0.005,0.194,-0.123,0.08,0.069,-0.364,-0.03,0.008,0.236,-0.005,-0.222,-0.317,0.131,-0.028,0.441,0.264
"hsa-miR-769-5p",-2.672,-2.387,-2.503,-2.19,-0.044,-0.345,-3.064,0.044,-2.692,-0.443,0.103,0.476,-2.876,-3.146,0.938,-1.219,-2.531,0.526,1.037,0.154
"hsa-miR-769-3p",-2.761,-1.413,0.711,-1,1.627,1.455,-2.414,1.8,-1.192,1.719,1.713,1.935,-2.9,-2.706,2.089,0.38,-0.976,1.684,1.686,1.428
"hsa-miR-766-3p",-3.378,-0.733,0.558,-0.616,1.143,0.82,0.04,1.003,-0.55,1.1,0.658,1.09,-2.24,1.167,1.257,-0.078,-0.68,0.968,0.893,1.105
"hsa-miR-762",-0.343,0.338,0.204,0.13,0.291,0.373,-0.372,0.503,0.164,0.058,0.229,-0.045,-1.957,-0.269,0.082,0.73,-0.004,0.15,0.004,-0.277
"hsa-miR-802",0.129,0.057,-0.11,-0.072,-0.126,0.089,0.471,-0.1,-0.217,-0.202,0.105,0.013,-0.006,0.064,-0.016,0.401,0.37,-0.327,-0.278,0.006
"hsa-miR-670-5p",-0.293,0.264,-0.067,0.018,1.298,0.063,-0.216,-0.009,0.229,0.022,-0.125,0.485,0.11,0.091,-0.306,0.146,0.009,-0.136,0.391,0.525
"hsa-miR-1298-5p",-0.347,-0.154,0.014,0.058,0.005,0.622,0.022,-0.116,-0.173,0.658,0.34,0.515,0.228,0.101,-0.005,-0.045,-0.373,0.239,0.394,0.429
"hsa-miR-2113",-0.318,-0.053,1.613,-0.418,0.214,-0.286,-0.019,-0.197,-0.282,-0.426,-0.112,0.415,0.108,-0.123,0.141,-0.285,0.521,0.056,0.05,0.194
"hsa-miR-761",0.829,0.158,0.563,-0.102,0.043,-0.26,-0.18,0.084,-0.034,-0.399,-0.026,0.234,0.078,0.301,0.298,0.228,0.75,-0.211,0.017,0.099
"hsa-miR-764",0.965,0.09,0.755,-0.278,-0.073,0.164,0.004,0.278,-0.341,0.033,0.243,-0.095,0.519,-0.082,0.458,-0.34,-0.151,-0.004,0.273,0.39
"hsa-miR-759",0.366,0.344,-0.114,-0.155,-0.056,0.012,-0.256,-0.002,-0.078,0.004,-0.096,0.174,0.391,-0.078,0.317,0.123,1.132,-0.045,0.193,-0.093
