"","GSM2729742","GSM2729743","GSM2729744","GSM2729745","GSM2729746","GSM2729747","GSM2729748","GSM2729749","GSM2729750","GSM2729751","GSM2729752","GSM2729753","GSM2729754","GSM2729755","GSM2729756","GSM2729757","GSM2729758","GSM2729759","GSM2729760","GSM2729761","GSM2729762","GSM2729763","GSM2729764","GSM2729765","GSM2729766","GSM2729767","GSM2729768","GSM2729769","GSM2729770","GSM2729771","GSM2729772","GSM2729773","GSM2729774","GSM2729775","GSM2729776","GSM2729777","GSM2729778","GSM2729779","GSM2729780","GSM2729781","GSM2729782","GSM2729783","GSM2729784","GSM2729785","GSM2729786","GSM2729787","GSM2729788","GSM2729789","GSM2729790","GSM2729791","GSM2729792","GSM2729793","GSM2729794"
"hsa-miR-596",-2.31688975043478,-6.19080044652175,-8.26625911391305,-3.96540482956523,1.55127413173913,-4.96898889391304,0.176142264782612,-4.95447319043478,-4.71933547478261,-8.50726227043478,-5.91191456304348,-8.86767782043479,-9.01884364130434,-4.1280447147826,0.501577919565221,-5.04129126260869,-5.65595196086957,-7.8225709173913,-1.4060786326087,-4.13016383043478,-3.70195168913044,-10.4624607495652,-2.89490118173912,-2.86569958565218,-4.48347542391304,-6.86913366347826,-3.23411339043478,-8.50407908347827,-0.557320993913045,-4.95367686173913,0.950595847826079,-5.40870890347827,-3.17768484043478,-5.11232129173913,-9.04231702,-6.20720673173913,2.29791725869565,-9.03773659217391,-2.88710397826087,-11.384616766087,0.286123582608692,-5.19500823173913,-1.18749044913044,-4.67273305086956,-4.47317294934783,-3.85105421260869,-9.13407688347826,-5.70295850217392,5.37042902130435,-10.1171788730435,-6.11256040086957,-6.13601681347827,-4.97543896565216
"hsa-miR-598-3p",-3.92963417043478,-5.66337026652175,0.802265056086952,-2.63919406956522,-1.66909870826087,-6.65824252391304,-6.29484054521738,-7.66806018043478,-7.9340206347826,-7.56432035043477,-8.77597538304348,-9.42110170043478,-7.42918919130435,-6.97499141478261,-6.72481345043478,-8.4146464026087,-3.33690908086957,-10.2735696673913,-7.3332538126087,-5.25538655043478,-3.96287867913044,-6.82129818956522,-4.27997789173912,-6.39507987565218,-4.48347542391304,-9.33882072347825,-9.24863300043478,-8.70878724347827,-9.32974479391305,-1.15875581173913,1.65323588782608,-1.12182792347827,-5.54971221043478,-8.86045051173913,-10.60332906,-1.83070782173913,-1.98953161130435,-6.98207729217391,-7.51254244826087,-3.76971662608695,-6.11978832739131,-6.12066428173913,-4.88276115913044,-6.59117068086956,-7.34549181434783,-1.12948424260869,-8.51722784347826,1.51188671782608,-2.51812428869565,-6.54527447304347,-7.97759158086957,-7.99421536347826,-6.68512792565216
"hsa-miR-602",-3.70487623043478,-4.20450244652175,-6.14679243391305,-7.84797619956522,-1.51496140826087,-4.96898889391304,-2.77861793521738,-5.47800365043478,-5.9228857847826,-10.1732060504348,-3.27741023304348,-10.7655391004348,-5.16495035130434,0.168585235217392,-2.55626048043478,-6.3408885426087,-5.25245126086957,-8.1223366273913,-5.1373141226087,-7.77728648043478,-2.64091219913044,-5.75440607956522,-7.58366224173912,-8.88652244565218,-8.20277732391304,-8.62983885347826,-9.24863300043478,-2.68546459347827,-2.65237768391304,-5.73483977173913,-7.77245173217392,-1.78180679347826,-4.25341071043478,-0.0722537517391295,-7.85672219,-3.97672057173913,-1.40734175130435,-7.06307465217391,-7.51254244826087,-4.38212739608695,-2.68576005739131,-5.87550172173913,-5.00049243913044,-3.87423313086956,-4.47317294934783,-2.72753507260869,-5.22060471347826,-2.98437014217392,-1.71572690869565,-5.06712444304348,-5.93842893086957,-2.68238619347827,-9.05319867565216
"hsa-miR-608",0.70477980956522,-8.69294845652174,-3.86075501391305,-6.22610543956522,0.295069471739129,-4.96898889391304,-4.67286342521739,-7.71308813043478,-2.52008433478261,-8.76240304043478,-6.49921792304348,-8.63379904043479,-0.325345941304342,-5.1532610647826,-4.06930096043478,-3.0486976226087,-0.213816300869567,-7.8604155773913,-7.4975208026087,0.501416469565221,-4.76864790913045,-4.17495555956522,-3.30835832173912,-1.43892853565218,-4.48347542391304,-8.94680769347825,-4.44142288043478,-7.60971743347827,-6.03685396391305,-5.56151330173913,-5.76916728217392,-4.76375808347826,-2.70191927043478,-0.467696301739132,-8.39339883,-6.52970790173913,-2.80219219130435,-7.69513404217391,-7.02025509826087,-7.29429459608695,-3.71261858739131,-7.33716977173913,-3.64158675913044,-4.78240662086956,-4.47317294934783,-2.38615384260869,-12.1190142734783,-6.35984110217392,0.790244081304351,-5.06712444304348,-5.27082640086957,-6.61022316347826,-4.97543896565216
"hsa-miR-615-3p",-5.11887244043478,-2.73089170652175,-4.34589922391305,-5.48840041956522,-0.848819838260869,-4.96898889391304,-5.70876601521739,0.639836809565221,0.948873275217394,-7.06220569043478,-2.13059748304348,-2.07827806043479,-1.88521076130434,-2.19955967478261,-8.70107284043478,-8.88094341260869,-3.57783116086957,-4.5480077073913,-4.8115551426087,-7.50826392043478,-4.00240142913044,0.964212900434784,-8.68407728173912,-7.31468927565218,-4.48347542391304,-4.19313028347826,-5.90225017043478,-8.50407908347827,-3.41111781391305,-2.91862052173913,-3.96206480217392,-2.21209548347826,-4.24489944043478,-8.29373396173913,-4.8638689,-4.40658422173913,-0.75092625130435,-2.98314661217391,1.81160648173913,-8.63954894608695,0.112637912608694,-1.83894567173913,-4.19741059913044,-0.0136036508695625,-4.47317294934783,-4.28325737260869,-7.52374019347826,-10.0270993521739,-6.84268982869565,-5.06712444304348,0.468646869130431,-7.02111097347826,-8.45570834565216
"hsa-miR-620",-2.55945112043478,-5.58173150652174,-4.25912797391305,-7.31793810956522,-1.41017391826087,-4.96898889391304,-4.02859575521739,-3.60421821043478,-0.297615454782605,-6.38206181043477,-5.07582002304348,-8.63379904043479,-9.86623388130435,-5.39979169478261,-7.38353550043478,-4.4366735126087,-5.25245126086957,-10.2735696673913,-3.4639140826087,-1.76728936043478,-4.82537183913044,-7.51951310956521,-6.42013894173912,-7.33393193565218,-4.48347542391304,-3.00252401347825,-9.14245653043478,-7.56923249347827,-6.66609206391304,-3.19765059173913,-7.03927506217392,-2.35461480347827,-4.76379719043478,-5.11232129173913,-3.20067542,-2.61660599173913,-1.91323213130435,-6.55398321217391,-1.11691523826087,-8.63954894608695,-6.59154836739131,-0.358604381739127,-2.20228369913044,1.58246431913044,-4.47317294934783,1.54829673739131,-10.9339172434783,-9.21196390217392,-6.84268982869565,-5.06712444304348,-2.31894850086957,-8.05095728347827,-4.97543896565216
"hsa-miR-623",-1.99871660043478,-1.47648928652175,-2.33220912391305,-3.02458467956523,-6.42069685826087,-4.96898889391304,-3.42550032521739,-4.76734183043478,-2.4329638347826,-12.3190658904348,-3.09221358304348,-3.15151731043478,-4.29150097130434,-0.463299664782607,-0.29647631043478,-8.50787501260869,-0.58365960086957,-8.4844549873913,-7.4975208026087,-1.33033176043478,-4.83791897913045,-9.60906341956521,-3.16656038173912,-4.80206284565218,-8.37101634391304,-1.35267920347825,-0.83966541043478,-9.46586545347827,-4.52913596391305,-6.21396006173913,-3.95997203217392,-0.626636143478262,-2.13708456043478,-7.97838358173913,-7.29782832,-4.19072364173913,4.73984468869565,-2.30790689217391,-11.7392200482609,1.64324882391305,-7.20005752739131,-2.20597760173913,-4.12838835913044,-0.188873970869565,-4.47317294934783,-5.33535298260869,-7.56659251347826,-4.31540196217392,-8.30157560869565,-5.06712444304348,-7.20527219086957,-3.97792104347826,-4.97543896565216
"hsa-miR-625-3p",-3.33192201043478,-6.84488292652174,-5.97363742391305,-6.24145654956522,0.861944621739131,-7.82474958391304,0.105792104782612,-3.17790527043478,-7.01500775478261,-9.41019803043477,-7.90541275304347,-2.94116139043479,-2.12961832130434,-8.22144368478261,-9.04903169043478,-7.7578863726087,-4.04110770086957,-8.3816967773913,-2.4119403426087,1.36780800956522,-5.12015848913044,-6.08728659956521,-7.57220569173912,-5.61058145565218,-4.48347542391304,-7.21817817347825,-3.01855439043478,-8.73596410347827,-6.52301662391305,-6.66503475173912,-2.43167927217392,-5.18897898347826,-3.00872711043478,-8.38546695173913,-8.92558303,-3.97672057173913,-1.67678231130435,-4.63315764217391,-7.89797850826087,-9.38143102608695,-2.83844348739131,-5.64340903173913,-3.74362871913044,-3.87983489086956,-8.00575141434783,-3.68224714260869,-8.80103565347826,-9.29766651217392,-1.76540216869565,-6.15200475304347,-8.44261736086957,-9.40889348347826,-6.60378125565217
"hsa-miR-627-5p",-0.944353430434781,-7.04165856652174,-5.48391303391305,-4.79428581956522,-8.59488367826087,-4.96898889391304,-3.70909379521738,-0.77354822043478,-5.9939645547826,-9.59839371043477,-3.21696052304348,-8.36005901043479,-4.46374761130434,-3.4461688347826,-8.63129883043478,-5.5773133226087,1.56221163913043,-7.5422332673913,-7.2876914726087,-3.29768482043478,-0.749559459130442,-4.84972055956522,1.74011923826088,-4.90801113565218,-4.48347542391304,-6.87770275347826,-8.68290455043478,-7.48366234347827,-8.46751959391305,-5.05418096173912,-2.50482718217392,-0.880071873478261,-2.19324875043478,-6.47824673173913,-2.33094093,2.67585659826087,0.397055898695655,-6.31883848217391,-9.06241304826087,-7.27541917608695,-4.7095592073913,1.98795559826087,-3.61558216913044,-5.79430982086956,-4.47317294934783,-3.49446848260869,-11.5324947834783,-5.39215835217392,-6.45397240869565,-7.98267825304348,-6.08626049086957,-7.18427569347827,-11.1874791856522
"hsa-miR-628-3p",2.02939106956522,-5.52188042652174,-1.46050173391305,-6.13836497956522,4.78839675173913,-8.88801937391304,-5.20580014521739,-3.62791573043478,-7.4417340347826,-4.82118573043477,-7.48534228304348,-8.34703539043478,-8.65412294130434,0.0463472052173941,-11.1764269004348,-5.1939285626087,-6.19409121086957,-5.8192910873913,-10.5129541826087,-5.03797480043478,-2.64091219913044,-4.81773729956521,-6.85334480173912,1.93135389434782,-6.95078624391304,-2.77229896347825,-7.51730638043478,-1.17281236347827,-7.58393393391305,-4.27622748173913,-1.76494045217392,-5.89746710347827,-3.09639683043478,-2.42836536173913,-7.92545736,-5.33650396173913,-2.37667105130435,-8.08620419217391,-7.10594680826087,-5.94240966608695,5.51026358260869,-2.67190103173913,-4.52218865913044,-2.86423648086956,-4.47317294934783,3.44949108739131,-7.87591137347826,-0.808116602173918,-4.63447313869565,-7.12953798304347,-8.94432535086957,-8.50081617347827,-8.32674657565217
"hsa-miR-629-5p",-1.27916275043478,-6.42797575652175,-0.979128843913049,-4.79105857956522,-8.45201240826087,-5.02517982391304,-5.11492049521738,-4.96182416043478,-6.03340046478261,-6.15102703043478,-3.23644385304348,-4.32948392043478,-4.81084056130435,-5.52303254478261,-6.25107341043478,-5.6514316126087,-5.07239298086957,-4.8265264573913,-5.5870089426087,-4.48480874043478,-4.10977895913044,-6.02004006956522,-0.228551231739122,-5.63949058565218,-6.51856385391304,-5.52571666347825,-6.45834275043478,-7.19168347347827,-6.87908668391305,-4.66850320173912,-3.87611767217392,-3.51455124347826,-3.86644161043478,-5.58415610173913,-4.37672245,-4.63062637173913,-2.37667105130435,-5.77514457217391,-5.48158756826087,-4.71804302608695,-4.73348174739131,-4.06751420173913,-2.19802736913044,-3.05999246086956,-6.67391201434783,-4.76432397260869,-4.96885446347827,-6.35984110217392,-4.34727850869565,-6.18473293304347,-4.84701563086957,-7.08757513347826,-4.76792304565216
"hsa-miR-631",-1.33347649043478,3.37539714347825,-5.39423011391305,-2.85648015956523,-1.37016961826087,-4.96898889391304,-3.42550032521739,-1.47916756043478,-7.08873454478261,-5.89696138043478,4.77547272695652,-3.81415868043479,-0.504153321304344,-1.69564136478261,-7.94528495043478,-6.44397027260869,0.660900069130431,-6.6003036273913,-2.0926546326087,-4.95742386043478,-4.31493132913044,-1.76895774956521,-5.30448685173912,-6.08262922565218,-4.48347542391304,-5.86924543347825,-7.35741900043478,-9.73236889347827,1.73969032608695,-4.58130509173913,-6.90776550217392,-3.05717133347826,-4.53127178043478,-5.69957217173913,-0.74873088,-0.937885811739132,-1.68729637130435,-0.37546963217391,-4.75428352826087,-9.82891609608695,-8.1219090673913,-5.64340903173913,-1.78378223913044,-5.20274649086956,-4.47317294934783,-3.70666755260869,-8.52110604347826,-3.02162493217392,-1.51083803869565,-5.06712444304348,-6.67473980086957,-0.481639933478263,-4.97543896565216
"hsa-miR-642a-5p",-4.21210289043478,-8.41725699652175,-2.33545246391305,-6.13836497956522,-3.12053417826087,-4.96898889391304,-4.05135290521739,-4.56987943043478,-7.84764246478261,-6.40686058043478,-5.59931052304347,-8.15428925043479,-6.19529407130435,-7.0033190047826,-0.326403960434778,-6.5655782926087,-3.72289150086957,-2.5608823173913,-7.0451600626087,2.26140795956522,-5.03537576913044,-2.15857066956521,5.83296626826088,-3.68381680565218,-4.48347542391304,-6.41740980347825,-8.20797890043478,-5.00857532347827,-7.53023135391305,-3.19765059173913,-3.87611767217392,-2.35461480347827,-1.96722751043478,-7.97838358173913,-5.88910901,-2.13531079173913,-4.60835436130435,-2.58516883217391,-1.55830806826087,-9.12924807608695,-4.03840991739131,-6.67965817173913,-6.36474871913044,-4.27166098086956,-4.47317294934783,-2.38470149260869,-4.07896257347826,-6.73215467217392,-0.322674548695652,-7.84398201304348,-3.52140934086957,-7.49691255347826,-4.97543896565216
"hsa-miR-651-5p",-4.07844522043478,-3.01132751652175,-2.95076908391305,-5.03963436956522,0.861944621739131,-4.96898889391304,-6.50550763521738,-8.45704609043478,-6.8355017747826,-7.75516528043478,-3.64331081304348,-0.189454850434785,-8.63771648130434,-8.2939350047826,-7.34714022043478,-4.0707920526087,-4.57338156086957,-7.6308395273913,-2.4119403426087,-4.45251529043478,-2.59676127913044,-6.27221024956522,-5.87168875173912,-7.30411024565218,-4.48347542391304,-4.24896492347826,-6.77346633043478,-8.28638959347827,-7.42318931391305,-5.73483977173913,-4.33580230217392,-5.95603176347826,-0.262317450434779,-8.13513211173913,-8.12858478,-2.61011505173913,-0.84764001130435,-5.17212679217391,-9.40863199826087,-6.70137113608695,-4.5770095773913,-2.08930056173913,-3.84722022913044,-2.45884757086956,-7.76326165434783,-1.57732868260869,-6.51830469347826,-1.53936259217392,5.37042902130435,-5.06712444304348,-4.42100857086957,-6.19959047347826,-8.35587780565216
"hsa-miR-652-3p",-3.70487623043478,-4.44920479652174,-4.95404739391305,-3.85201211956522,-3.12053417826087,-3.03563339391304,-5.34381077521738,-4.38979437043478,-3.89375320478261,-4.07150342043478,-3.58421895304348,-3.93334322043479,-3.94337921130434,-3.8264823447826,-4.16719062043478,-3.9868257726087,-3.10048561086957,-4.0267675273913,-4.8993356026087,-3.33978271043478,-2.13435817913044,-2.62332257956522,-5.26760671173912,-3.01700517565218,-5.76838567391304,-4.81410258347826,-3.54792771043478,-4.45069649347827,-3.41111781391305,-4.08336016173913,-3.75228758217392,-3.56244059347827,-5.25356117043478,-4.10423642173913,-3.65787668,-2.78999171173913,0.501403578695651,-3.97486041217391,-2.13974779826087,-3.36089997608695,-4.75378091739131,-6.50480395173913,-3.91066573913044,-4.58585063086957,-3.49847722434783,-6.47726910260869,-3.85960835347826,-3.78933647217391,-4.55478784869565,-2.55269172304348,-3.74541145086957,-3.58819798347826,-2.39152159565216
"hsa-miR-654-5p",-4.05229165043478,-3.41063174652175,-2.75182098391305,-5.71507625956523,-4.56729177826087,-4.96898889391304,-7.51504965521739,-0.0708937604347781,-9.50653772478261,-3.51875283043478,-4.46068216304348,-8.46777512043479,-2.34079605130434,-0.463299664782607,-9.24163408043478,-5.0929998326087,-2.26373566086957,-2.8895023673913,-1.9667495126087,-1.48198066043478,-2.13435817913044,-4.65084099956522,1.81072399826088,-6.38223740565218,-4.48347542391304,-6.41059202347826,-7.09580346043478,-6.83128640347827,-7.81156157391305,-2.01212081173913,-5.11370595217392,-4.30153169347826,-3.43542265043478,-3.83898118173913,-6.46885017,-5.10787959173913,-2.18634430130435,-3.06042443217391,-8.33948932826087,-7.21415384608695,-9.55513662739131,-2.37495609173913,-2.66404229913044,-2.82772510086956,-4.47317294934783,-3.49654094260869,-6.79498233347826,-5.55434373217392,-3.72972435869565,-5.06712444304348,-1.73355902086957,-3.66894136347826,-8.53885766565217
"hsa-miR-660-5p",-3.62559559043478,-2.53758726652174,0.186629626086951,-1.83625934956522,-2.16936899826087,-2.16318651391304,-2.63243381521739,-2.62439587043477,-2.0575275147826,-1.85450534043478,-2.28001532304348,-1.78234518043478,-2.12961832130434,-2.37935706478261,-2.55626048043478,-2.2895970426087,-3.58608870086957,-2.3456261973913,-2.3390877926087,-2.48579734043478,-0.527650239130441,-3.64398824956521,-3.36433156173912,-2.47135631565218,-2.36972040391304,-2.57860978347825,-2.59588457043478,-2.84675130347827,-2.65157308391305,-5.73483977173913,-2.11810389217392,-1.65469545347826,-2.62123318043478,-2.00673722173913,-2.17385025,-2.61776896173913,-3.07899848130435,-2.35838274217391,-4.22405569826087,-3.04761204608695,-2.68576005739131,-1.80346198173913,-2.19802736913044,-2.93887847086956,-2.63839145434783,-2.15061015260869,-2.76770724347826,-3.67673482217392,-2.82820542869565,-3.60122202304348,-2.11837363086957,-3.13854224347827,-3.79215429565216
"hsa-miR-662",-3.16641156043478,-7.20155051652175,-2.07446234391305,-2.28910025956522,-5.69574503826087,-4.96898889391304,-0.0853417352173871,-8.73665273043478,-5.31173822478261,-1.97666692043478,-2.81238604304348,-8.47638767043478,-6.39027330130434,-2.72886719478261,-4.03536134043478,-1.6522941026087,-5.37182957086957,-8.4011488073913,-4.0927627026087,-4.52367845043478,-4.75380771913045,-6.91129985956522,-5.87212280173912,-6.55013093565218,-4.48347542391304,-9.24724906347825,-4.55343704043478,-4.67812827347827,-5.33458836391305,-6.40182861173913,-3.87611767217392,-4.79669634347826,-3.43542265043478,-10.6372068917391,-7.90738563,-6.00222842173913,-1.68729637130435,-6.90346845217391,-2.83248769826087,-9.38143102608695,-6.05127724739131,-7.03081630173913,-3.13259328913044,-4.64539795086957,-4.47317294934783,-1.08423220260869,-8.85958330347826,-6.98357250217392,-3.63069574869565,-5.06712444304348,-5.05517704086957,-1.38664150347826,-4.97543896565216
"hsa-miR-663a",-2.58703875043478,-5.60116411652175,-3.42694793391304,-0.114911059565223,-6.81601343826087,-4.96898889391304,-6.80893321521739,-6.75817663043478,-10.8397795847826,-7.45306662043478,-7.55226442304348,-7.29125069043479,-6.53970396130434,-9.70943890478261,-6.91918614043478,-6.68236726260869,-2.18552757086957,-2.4457490973913,-7.0631239526087,0.631828399565219,-3.28374115913045,-8.74773689956521,-4.31387005173912,-8.07653970565218,-5.97730490391304,-7.69547267347825,-8.42244098043478,-7.11725293347827,-9.79518773391305,-6.30208596173913,-1.46416688217392,5.42178967652174,-3.14819599043478,-5.35240747173913,-5.65141736,-1.83070782173913,-3.31351956130435,-0.260522792173912,-0.118204198260869,-1.32403070608695,2.34883200260869,-4.05304366173913,2.45922078086956,-6.88801857086956,-10.1781778443478,-5.36988443260869,-9.70028489347826,-10.1023551821739,-6.88057556869565,-7.64727990304348,-6.65237973086957,-4.53125558347827,-11.3764989356522
